b'The following solver is parallelized by UG version 0.9.1 [GitHash: ]\n'
b'SCIP version 7.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 5.0.2] [GitHash: e9d280a398]\n'
b'Copyright (C) 2002-2020 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)\n'
b'External codes: \n'
b'  Readline 7.0         GNU library for command line editing (gnu.org/s/readline)\n'
b'  SoPlex 5.0.2         Linear Programming Solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: e24c304e]\n'
b'  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (www.coin-or.org/CppAD)\n'
b'  ZLIB 1.2.11          General purpose compression library by J. Gailly and M. Adler (zlib.net)\n'
b'  GMP 6.1.2            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)\n'
b'  ZIMPL 3.4.0          Zuse Institute Mathematical Programming Language developed by T. Koch (zimpl.zib.de)\n'
b'Default LC presolving (default).\n'
b'Original Problem   :\n'
b'  Problem name     : 007\n'
b'  Variables        : 5320 (1200 binary, 0 integer, 0 implicit integer, 4120 continuous)\n'
b'  Constraints      : 13858\n'
b'  Objective sense  : minimize\n'
b'Presolved Problem  :\n'
b'  Variables        : 1481 (438 binary, 0 integer, 0 implicit integer, 1043 continuous)\n'
b'  Constraints      : 1645\n'
b'Constraints        : Number\n'
b'  knapsack         : 8 \n'
b'  setppc           : 108 \n'
b'  linear           : 1522 \n'
b'  logicor          : 7 \n'
b'** Instance transfer method used: 0\n'
b'** ParaScipInstance copy does not increase the number of variables. **\n'
b'LC is working with racing ramp-up and with rebuilding tree after racing.\n'
b'                               Nodes    Active                                            \n'
b'     Time          Nodes        Left   Solvers     Best Integer        Best Node       Gap     Best Node(S)    Gap(S)\n'
b'      220         250084       59258         8           1.9275           0.0018         -           0.1557         -\n'
b'      225         257826       60445         8           1.9275           0.0018         -           0.1557         -\n'
b'      230         264831       61735         8           1.9275           0.0018         -           0.1557         -\n'
b'      235         271936       62805         8           1.9275           0.0018         -           0.1557         -\n'
b'      240         277974       63743         8           1.9275           0.0018         -           0.1557         -\n'
b'      246         284799       64671         8           1.9275           0.0018         -           0.1557         -\n'
b'      251         291157       65739         8           1.9275           0.0018         -           0.1557         -\n'
b'      256         297831       66830         8           1.9275           0.0018         -           0.1557         -\n'
b'      261         304498       68002         8           1.9275           0.0018         -           0.1561         -\n'
b'      266         310706       69150         8           1.9275           0.0018         -           0.1737         -\n'
b'      271         317749       70380         8           1.9275           0.0018         -           0.1779         -\n'
b'      276         324501       71625         8           1.9275           0.0018         -           0.1779         -\n'
b'      281         331103       72893         8           1.9275           0.0018         -           0.1779         -\n'
b'      286         338128       74025         8           1.9275           0.0018         -           0.1779         -\n'
b'      292         345584       75450         8           1.9275           0.0018         -           0.1779         -\n'
b'      297         353162       76957         8           1.9275           0.0018         -           0.1779         -\n'
b'      302         360210       78358         8           1.9275           0.0018         -           0.1779         -\n'
b'      307         367978       79628         8           1.9275           0.0018         -           0.1801         -\n'
b'      312         376005       80983         8           1.9275           0.0018         -           0.1801         -\n'
b'      317         383600       82202         8           1.9275           0.0018         -           0.1801         -\n'
b'      322         391468       83542         8           1.9275           0.0018         -           0.1801         -\n'
b'      327         399509       84770         8           1.9275           0.0018         -           0.1801         -\n'
b'      332         406859       85901         8           1.9275           0.0018         -           0.1821         -\n'
b'      337         414428       87180         8           1.9275           0.0018         -           0.1821         -\n'
b'      342         421367       88382         8           1.9275           0.0018         -           0.1821         -\n'
b'      347         428442       89423         8           1.9275           0.0018         -           0.1830         -\n'
b'      352         435838       90418         8           1.9275           0.0018         -           0.1884         -\n'
b'      358         443261       91500         8           1.9275           0.0018         -           0.1884         -\n'
b'      363         450734       92542         8           1.9275           0.0018         -           0.1884         -\n'
b'      368         458736       93529         8           1.9275           0.0018         -           0.1884         -\n'
b'      373         465913       94695         8           1.9275           0.0018         -           0.1884         -\n'
b'      378         473104       95897         8           1.9275           0.0018         -           0.1884         -\n'
b'      383         480839       97274         8           1.9275           0.0018         -           0.1884         -\n'
b'      388         488328       98421         8           1.9275           0.0018         -           0.1935         -\n'
b'      393         495854       99581         8           1.9275           0.0018         -           0.1939         -\n'
b'      398         503606      100666         8           1.9275           0.0018         -           0.1948         -\n'
b'      403         511130      101627         8           1.9275           0.0018         -           0.1964         -\n'
b'      408         518430      102641         8           1.9275           0.0018         -           0.1964         -\n'
b'*     413         525353      103606         8           1.8779           0.0018         -           0.1964         -\n'
b'      413         525468      103540         8           1.8779           0.0018         -           0.1964         -\n'
b'      418         533141      103909         8           1.8779           0.0018         -           0.1964         -\n'
b'      423         540246      104873         8           1.8779           0.0018         -           0.1964         -\n'
b'      429         548188      105848         8           1.8779           0.0018         -           0.1964         -\n'
b'      434         555577      106942         8           1.8779           0.0018         -           0.1964         -\n'
b'      439         562695      107768         8           1.8779           0.0018         -           0.1964         -\n'
b'      444         570462      108645         8           1.8779           0.0018         -           0.1964         -\n'
b'      449         577593      109668         8           1.8779           0.0018         -           0.1964         -\n'
b'      454         585837      110536         8           1.8779           0.0018         -           0.1970         -\n'
b'      459         593778      111351         8           1.8779           0.0018         -           0.1970         -\n'
b'      464         601851      112335         8           1.8779           0.0018         -           0.1970         -\n'
b'      469         609562      113425         8           1.8779           0.0018         -           0.1970         -\n'
b'      474         617788      114495         8           1.8779           0.0018         -           0.1970         -\n'
b'      479         626082      115589         8           1.8779           0.0018         -           0.1970         -\n'
b'      484         634372      116656         8           1.8779           0.0018         -           0.1970         -\n'
b'      489         642573      117532         8           1.8779           0.0018         -           0.1970         -\n'
b'      495         651199      118453         8           1.8779           0.0018         -           0.1970         -\n'
b'      500         659257      119388         8           1.8779           0.0018         -           0.1970         -\n'
b'      505         667594      120179         8           1.8779           0.0018         -           0.1970         -\n'
b'      510         676411      121239         8           1.8779           0.0018         -           0.1977         -\n'
b'      515         685021      122151         8           1.8779           0.0018         -           0.1998         -\n'
b'      520         693830      123053         8           1.8779           0.0018         -           0.1998         -\n'
b'      525         702867      124022         8           1.8779           0.0018         -           0.1998         -\n'
b'      530         711732      124913         8           1.8779           0.0018         -           0.1998         -\n'
b'      535         721028      125742         8           1.8779           0.0018         -           0.1998         -\n'
b'      540         729781      126638         8           1.8779           0.0018         -           0.1998         -\n'
b'      545         738256      127439         8           1.8779           0.0018         -           0.1998         -\n'
b'      551         746403      128396         8           1.8779           0.0018         -           0.1998         -\n'
b'      556         754844      129327         8           1.8779           0.0018         -           0.1998         -\n'
b'      561         763340      130190         8           1.8779           0.0018         -           0.1998         -\n'
b'      566         771620      131004         8           1.8779           0.0018         -           0.1998         -\n'
b'      571         779934      131973         8           1.8779           0.0018         -           0.1998         -\n'
b'      576         788159      132914         8           1.8779           0.0018         -           0.1998         -\n'
b'*     580         794147      133527         8           1.7573           0.0018         -           0.1998         -\n'
b'      581         796170      130633         8           1.7573           0.0018         -           0.1998         -\n'
b'      586         805037      131390         8           1.7573           0.0018         -           0.1998         -\n'
b'      591         812721      132009         8           1.7573           0.0018         -           0.1998         -\n'
b'      596         821536      132647         8           1.7573           0.0018         -           0.1998         -\n'
b'      601         830309      133404         8           1.7573           0.0018         -           0.1998         -\n'
b'      606         839548      134185         8           1.7573           0.0018         -           0.1998         -\n'
b'      611         848669      134904         8           1.7573           0.0018         -           0.1998         -\n'
b'      617         857478      135660         8           1.7573           0.0018         -           0.1998         -\n'
b'      622         866111      136307         8           1.7573           0.0018         -           0.1998         -\n'
b'      627         874654      136872         8           1.7573           0.0018         -           0.1998         -\n'
b'      632         883772      137506         8           1.7573           0.0018         -           0.1998         -\n'
b'      637         892325      137873         8           1.7573           0.0018         -           0.1998         -\n'
b'      642         901082      138156         8           1.7573           0.0018         -           0.1998         -\n'
b'      647         909737      138808         8           1.7573           0.0018         -           0.1998         -\n'
b'      652         918246      139624         8           1.7573           0.0018         -           0.1998         -\n'
b'      657         927099      140328         8           1.7573           0.0018         -           0.1998         -\n'
b'      662         935856      140904         8           1.7573           0.0018         -           0.1998         -\n'
b'      667         944347      141413         8           1.7573           0.0018         -           0.1998         -\n'
b'      672         953697      142074         8           1.7573           0.0018         -           0.1998         -\n'
b'*     673         955178      142174         8           1.7165           0.0018         -           0.1998         -\n'
b'      677         962198      141453         8           1.7165           0.0018         -           0.1998         -\n'
b'      683         971456      142010         8           1.7165           0.0018         -           0.1998         -\n'
b'      688         980379      142406         8           1.7165           0.0018         -           0.1998         -\n'
b'      693         989582      142694         8           1.7165           0.0018         -           0.2014         -\n'
b'      698         998603      143068         8           1.7165           0.0018         -           0.2014         -\n'
b'      703        1007870      143804         8           1.7165           0.0018         -           0.2014         -\n'
b'      708        1017011      144527         8           1.7165           0.0018         -           0.2014         -\n'
b'      713        1025790      144850         8           1.7165           0.0018         -           0.2020         -\n'
b'      718        1034890      145072         8           1.7165           0.0018         -           0.2020         -\n'
b'      723        1044062      145353         8           1.7165           0.0018         -           0.2020         -\n'
b'      728        1053313      145698         8           1.7165           0.0018         -           0.2020         -\n'
b'      733        1062342      145606         8           1.7165           0.0018         -           0.2020         -\n'
b'      738        1070860      145814         8           1.7165           0.0018         -           0.2020         -\n'
b'      744        1079401      146207         8           1.7165           0.0018         -           0.2020         -\n'
b'      749        1086775      146567         8           1.7165           0.0018         -           0.2020         -\n'
b'      754        1095427      147016         8           1.7165           0.0018         -           0.2020         -\n'
b'      759        1104341      147556         8           1.7165           0.0018         -           0.2020         -\n'
b'      764        1113758      147975         8           1.7165           0.0018         -           0.2020         -\n'
b'      769        1122563      148312         8           1.7165           0.0018         -           0.2035         -\n'
b'      774        1132242      148789         8           1.7165           0.0018         -           0.2058         -\n'
b'      779        1141681      149111         8           1.7165           0.0018         -           0.2091         -\n'
b'      784        1150000      149519         8           1.7165           0.0018         -           0.2098         -\n'
b'      789        1158744      149914         8           1.7165           0.0018         -           0.2150         -\n'
b'      794        1167570      150110         8           1.7165           0.0018         -           0.2166         -\n'
b'      799        1176255      150415         8           1.7165           0.0018         -           0.2166         -\n'
b'      804        1185254      150641         8           1.7165           0.0018         -           0.2166         -\n'
b'      810        1193130      150821         8           1.7165           0.0018         -           0.2166         -\n'
b'      815        1201591      151217         8           1.7165           0.0018         -           0.2166         -\n'
b'      820        1209860      151690         8           1.7165           0.0018         -           0.2166         -\n'
b'      825        1218325      152173         8           1.7165           0.0018         -           0.2190         -\n'
b'      830        1226171      152466         8           1.7165           0.0018         -           0.2190         -\n'
b'      835        1234352      152809         8           1.7165           0.0018         -           0.2190         -\n'
b'      840        1243145      152921         8           1.7165           0.0018         -           0.2190         -\n'
b'      845        1252822      153263         8           1.7165           0.0018         -           0.2231         -\n'
b'      850        1262429      153438         8           1.7165           0.0018         -           0.2237         -\n'
b'      855        1271635      153804         8           1.7165           0.0018         -           0.2238         -\n'
b'      860        1280845      153932         8           1.7165           0.0018         -           0.2238         -\n'
b'      865        1290467      154005         8           1.7165           0.0018         -           0.2263         -\n'
b'      870        1300042      154068         8           1.7165           0.0018         -           0.2263         -\n'
b'      875        1309107      154370         8           1.7165           0.0018         -           0.2263         -\n'
b'      881        1318924      154542         8           1.7165           0.0018         -           0.2263         -\n'
b'      886        1328610      154705         8           1.7165           0.0018         -           0.2263         -\n'
b'      891        1337297      154962         8           1.7165           0.0018         -           0.2263         -\n'
b'      896        1346565      155305         8           1.7165           0.0018         -           0.2263         -\n'
b'      901        1355679      155669         8           1.7165           0.0018         -           0.2263         -\n'
b'      906        1364636      156069         8           1.7165           0.0018         -           0.2263         -\n'
b'      911        1372848      156163         8           1.7165           0.0018         -           0.2263         -\n'
b'      916        1381534      156247         8           1.7165           0.0018         -           0.2263         -\n'
b'      921        1391390      156448         8           1.7165           0.0018         -           0.2263         -\n'
b'      926        1400261      156564         8           1.7165           0.0018         -           0.2263         -\n'
b'      931        1410160      156598         8           1.7165           0.0018         -           0.2263         -\n'
b'      936        1420368      156766         8           1.7165           0.0018         -           0.2263         -\n'
b'      941        1430071      157254         8           1.7165           0.0018         -           0.2263         -\n'
b'      946        1439156      157569         8           1.7165           0.0018         -           0.2263         -\n'
b'      952        1448796      157976         8           1.7165           0.0018         -           0.2263         -\n'
b'      957        1457780      158178         8           1.7165           0.0018         -           0.2263         -\n'
b'      962        1467664      158367         8           1.7165           0.0018         -           0.2291         -\n'
b'      967        1477390      158698         8           1.7165           0.0018         -           0.2296         -\n'
b'      972        1486996      159127         8           1.7165           0.0018         -           0.2311         -\n'
b'      977        1496143      159223         8           1.7165           0.0018         -           0.2323         -\n'
b'      982        1505789      159231         8           1.7165           0.0018         -           0.2323         -\n'
b'      987        1515414      159443         8           1.7165           0.0018         -           0.2323         -\n'
b'      992        1525527      159730         8           1.7165           0.0018         -           0.2323         -\n'
b'      997        1535242      160027         8           1.7165           0.0018         -           0.2323         -\n'
b'     1002        1545114      160139         8           1.7165           0.0018         -           0.2323         -\n'
b'*    1003        1545887      160149         8           1.6414           0.0018         -           0.2323         -\n'
b'     1007        1554452      153491         8           1.6414           0.0018         -           0.2323         -\n'
b'     1013        1564808      152983         8           1.6414           0.0018         -           0.2323         -\n'
b'     1018        1574734      152298         8           1.6414           0.0018         -           0.2323         -\n'
b'     1023        1584089      152111         8           1.6414           0.0018         -           0.2367         -\n'
b'     1028        1593505      151460         8           1.6414           0.0018         -           0.2378         -\n'
b'*    1030        1598037      151302         8           1.6061           0.0018         -           0.2403         -\n'
b'     1033        1603366      148859         8           1.6061           0.0018         -           0.2420         -\n'
b'     1038        1612251      148502         8           1.6061           0.0018         -           0.2475         -\n'
b'     1043        1621757      148123         8           1.6061           0.0018         -           0.2511         -\n'
b'     1048        1630437      147879         8           1.6061           0.0018         -           0.2511         -\n'
b'     1053        1640105      147529         8           1.6061           0.0018         -           0.2511         -\n'
b'     1058        1649133      147128         8           1.6061           0.0018         -           0.2511         -\n'
b'     1063        1658342      146735         8           1.6061           0.0018         -           0.2511         -\n'
b'     1068        1667967      146213         8           1.6061           0.0018         -           0.2511         -\n'
b'     1073        1676301      145741         8           1.6061           0.0018         -           0.0018         -\n'
b'     1079        1684126      145432         8           1.6061           0.0018         -           0.0018         -\n'
b'     1084        1692293      145325         8           1.6061           0.0018         -           0.2590         -\n'
b'     1089        1701489      144932         8           1.6061           0.0018         -           0.2628         -\n'
b'     1094        1710521      144428         8           1.6061           0.0018         -           0.2631         -\n'
b'     1099        1720555      143755         8           1.6061           0.0018         -           0.2637         -\n'
b'     1104        1730544      143176         8           1.6061           0.0018         -           0.2637         -\n'
b'     1109        1739941      142343         8           1.6061           0.0018         -           0.2637         -\n'
b'     1114        1749484      141658         8           1.6061           0.0018         -           0.2640         -\n'
b'     1119        1759341      140966         8           1.6061           0.0018         -           0.2669         -\n'
b'     1124        1769285      140305         8           1.6061           0.0018         -           0.2672         -\n'
b'     1130        1780076      140000         8           1.6061           0.0018         -           0.2692    496.52%\n'
b'     1135        1790063      139030         8           1.6061           0.0018         -           0.2705    493.82%\n'
b'     1140        1800553      138065         8           1.6061           0.0018         -           0.2705    493.82%\n'
b'     1145        1811345      135359         8           1.6061           0.0018         -           0.2705    493.82%\n'
b'     1150        1821842      133607         8           1.6061           0.0198         -           0.0198         -\n'
b'     1155        1830827      132753         8           1.6061           0.0198         -           0.1136         -\n'
b'     1160        1839246      132184         8           1.6061           0.0198         -           0.0198         -\n'
b'     1165        1847128      132238         8           1.6061           0.0198         -           0.1838         -\n'
b'     1170        1855780      132457         8           1.6061           0.0198         -           0.2705    493.82%\n'
b'     1175        1865142      132460         8           1.6061           0.0198         -           0.2705    493.82%\n'
b'     1180        1874816      132083         8           1.6061           0.0198         -           0.2742    485.80%\n'
b'     1185        1884608      131577         8           1.6061           0.0198         -           0.2742    485.80%\n'
b'     1191        1894575      131026         8           1.6061           0.0198         -           0.2742    485.80%\n'
b'     1196        1903845      130854         8           1.6061           0.0198         -           0.2742    485.80%\n'
b'     1201        1913160      130572         8           1.6061           0.0198         -           0.2742    485.80%\n'
b'     1206        1923340      130282         8           1.6061           0.0198         -           0.2742    485.80%\n'
b'     1211        1933088      129852         8           1.6061           0.0198         -           0.2742    485.74%\n'
b'     1216        1942674      129456         8           1.6061           0.0198         -           0.2812    471.23%\n'
b'     1221        1952793      128912         8           1.6061           0.0198         -           0.2867    460.12%\n'
b'     1226        1963132      128857         8           1.6061           0.0198         -           0.2867    460.12%\n'
b'     1231        1974659      128270         8           1.6061           0.0198         -           0.2885    456.75%\n'
b'     1236        1984980      127849         8           1.6061           0.0198         -           0.2944    445.64%\n'
b'     1241        1995449      127357         8           1.6061           0.0198         -           0.2965    441.69%\n'
b'     1246        2005962      126841         8           1.6061           0.0198         -           0.2967    441.39%\n'
b'     1251        2016558      126268         8           1.6061           0.0198         -           0.2967    441.39%\n'
b'     1257        2027058      125400         8           1.6061           0.0198         -           0.2967    441.39%\n'
b'     1262        2038239      124757         8           1.6061           0.0198         -           0.2967    441.39%\n'
b'     1267        2049926      123813         8           1.6061           0.0198         -           0.2967    441.39%\n'
b'     1272        2062146      122940         8           1.6061           0.0198         -           0.2967    441.39%\n'
b'     1277        2074220      122004         8           1.6061           0.0198         -           0.2967    441.39%\n'
b'     1282        2085843      121301         8           1.6061           0.0198         -           0.2967    441.39%\n'
b'     1287        2097009      120835         8           1.6061           0.0198         -           0.2967    441.39%\n'
b'     1292        2108795      120163         8           1.6061           0.0198         -           0.2967    441.39%\n'
b'     1297        2119995      119852         8           1.6061           0.0198         -           0.2967    441.39%\n'
b'     1302        2130896      119625         8           1.6061           0.0338         -           0.0338         -\n'
b'     1307        2140934      119334         8           1.6061           0.0338         -           0.1998         -\n'
b'     1312        2150449      119263         8           1.6061           0.0338         -           0.1998         -\n'
b'     1317        2159811      119172         8           1.6061           0.0338         -           0.2691    496.85%\n'
b'     1322        2169321      118653         8           1.6061           0.0338         -           0.2967    441.39%\n'
b'     1327        2180016      118376         8           1.6061           0.0338         -           0.2967    441.39%\n'
b'     1333        2190931      118127         8           1.6061           0.0338         -           0.2967    441.39%\n'
b'     1338        2201520      117957         8           1.6061           0.0338         -           0.2967    441.39%\n'
b'     1343        2212456      117519         8           1.6061           0.0338         -           0.2967    441.39%\n'
b'     1348        2223893      117046         8           1.6061           0.0338         -           0.2967    441.39%\n'
b'     1353        2234762      116717         8           1.6061           0.0338         -           0.2967    441.39%\n'
b'     1358        2244901      116500         8           1.6061           0.0338         -           0.2967    441.39%\n'
b'     1363        2254236      116610         8           1.6061           0.0338         -           0.2967    441.39%\n'
b'     1368        2263112      116538         8           1.6061           0.0338         -           0.2967    441.39%\n'
b'     1373        2272974      116628         8           1.6061           0.0338         -           0.2967    441.39%\n'
b'     1378        2282986      116493         8           1.6061           0.0338         -           0.2969    440.87%\n'
b'     1383        2292954      116389         8           1.6061           0.0338         -           0.3006    434.30%\n'
b'     1388        2302111      116611         8           1.6061           0.0338         -           0.3006    434.30%\n'
b'     1393        2311944      116408         8           1.6061           0.0338         -           0.3006    434.30%\n'
b'     1398        2321890      116382         8           1.6061           0.0338         -           0.3006    434.30%\n'
b'     1404        2332049      116119         8           1.6061           0.0338         -           0.3006    434.30%\n'
b'     1409        2341997      116107         8           1.6061           0.0338         -           0.3006    434.30%\n'
b'     1414        2351247      115802         8           1.6061           0.0338         -           0.3006    434.30%\n'
b'     1419        2360455      115878         8           1.6061           0.0338         -           0.3006    434.30%\n'
b'     1424        2368635      116057         8           1.6061           0.0338         -           0.3006    434.30%\n'
b'     1429        2378052      115828         8           1.6061           0.0338         -           0.3006    434.30%\n'
b'     1434        2386860      116134         8           1.6061           0.0338         -           0.3006    434.30%\n'
b'     1439        2394871      116126         8           1.6061           0.0338         -           0.3006    434.30%\n'
b'     1444        2402812      116023         8           1.6061           0.0338         -           0.3056    425.64%\n'
b'     1449        2412054      115982         8           1.6061           0.0338         -           0.3062    424.53%\n'
b'     1454        2421514      116129         8           1.6061           0.0338         -           0.3062    424.53%\n'
b'     1459        2430490      116173         8           1.6061           0.0338         -           0.3062    424.53%\n'
b'     1465        2439178      116205         8           1.6061           0.0338         -           0.3062    424.53%\n'
b'     1470        2448111      116328         8           1.6061           0.0338         -           0.3062    424.53%\n'
b'     1475        2457969      116032         8           1.6061           0.0338         -           0.3062    424.53%\n'
b'     1480        2467186      115853         8           1.6061           0.0338         -           0.3062    424.53%\n'
b'     1485        2476128      115745         8           1.6061           0.0338         -           0.3062    424.53%\n'
b'     1490        2485715      115647         8           1.6061           0.0338         -           0.3062    424.53%\n'
b'     1495        2495629      115309         8           1.6061           0.0338         -           0.3087    420.28%\n'
b'     1500        2505670      115083         8           1.6061           0.0338         -           0.3104    417.35%\n'
b'     1505        2514590      114651         8           1.6061           0.0338         -           0.3109    416.58%\n'
b'     1510        2524111      114275         8           1.6061           0.0338         -           0.3185    404.20%\n'
b'     1515        2533250      113823         8           1.6061           0.0338         -           0.3203    401.38%\n'
b'     1520        2542424      113280         8           1.6061           0.0338         -           0.3222    398.43%\n'
b'     1525        2552240      113140         8           1.6061           0.0338         -           0.3225    398.02%\n'
b'     1531        2562591      112727         8           1.6061           0.0338         -           0.3247    394.68%\n'
b'     1536        2571783      112045         8           1.6061           0.0338         -           0.3247    394.68%\n'
b'     1541        2581885      111665         8           1.6061           0.0338         -           0.3273    390.69%\n'
b'     1546        2592177      111678         8           1.6061           0.0338         -           0.3280    389.67%\n'
b'     1551        2602207      111082         8           1.6061           0.0338         -           0.3285    388.93%\n'
b'     1556        2611699      110658         8           1.6061           0.0338         -           0.3291    388.03%\n'
b'     1561        2620932      110293         8           1.6061           0.0338         -           0.3329    382.40%\n'
b'     1566        2631225      110286         8           1.6061           0.0338         -           0.3334    381.74%\n'
b'     1571        2641784      110316         8           1.6061           0.0338         -           0.3356    378.62%\n'
b'     1576        2652327      110268         8           1.6061           0.0338         -           0.3364    377.37%\n'
b'     1581        2662752      110047         8           1.6061           0.0338         -           0.3364    377.37%\n'
b'     1586        2673380      109900         8           1.6061           0.0338         -           0.3364    377.37%\n'
b'     1591        2683293      109742         8           1.6061           0.0338         -           0.3364    377.37%\n'
b'     1597        2693585      109684         8           1.6061           0.0338         -           0.3364    377.37%\n'
b'     1602        2703973      109249         8           1.6061           0.0338         -           0.3364    377.37%\n'
b'     1607        2714671      108611         8           1.6061           0.0338         -           0.3364    377.37%\n'
b'     1612        2724987      108384         8           1.6061           0.0338         -           0.3364    377.37%\n'
