b'The following solver is parallelized by UG version 0.9.1 [GitHash: ]\n'
b'SCIP version 7.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 5.0.2] [GitHash: e9d280a398]\n'
b'Copyright (C) 2002-2020 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)\n'
b'External codes: \n'
b'  Readline 7.0         GNU library for command line editing (gnu.org/s/readline)\n'
b'  SoPlex 5.0.2         Linear Programming Solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: e24c304e]\n'
b'  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (www.coin-or.org/CppAD)\n'
b'  ZLIB 1.2.11          General purpose compression library by J. Gailly and M. Adler (zlib.net)\n'
b'  GMP 6.1.2            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)\n'
b'  ZIMPL 3.4.0          Zuse Institute Mathematical Programming Language developed by T. Koch (zimpl.zib.de)\n'
b'Default LC presolving (default).\n'
b'Original Problem   :\n'
b'  Problem name     : 001\n'
b'  Variables        : 5320 (1200 binary, 0 integer, 0 implicit integer, 4120 continuous)\n'
b'  Constraints      : 13850\n'
b'  Objective sense  : minimize\n'
b'Presolved Problem  :\n'
b'  Variables        : 1489 (446 binary, 0 integer, 0 implicit integer, 1043 continuous)\n'
b'  Constraints      : 1661\n'
b'Constraints        : Number\n'
b'  knapsack         : 10 \n'
b'  setppc           : 124 \n'
b'  linear           : 1522 \n'
b'  logicor          : 5 \n'
b'** Instance transfer method used: 0\n'
b'** ParaScipInstance copy does not increase the number of variables. **\n'
b'LC is working with racing ramp-up and with rebuilding tree after racing.\n'
b'                               Nodes    Active                                            \n'
b'     Time          Nodes        Left   Solvers     Best Integer        Best Node       Gap     Best Node(S)    Gap(S)\n'
b'     2330        5008482      717826         8           1.0919           0.0000         -           0.1290         -\n'
b'     2335        5020115      718891         8           1.0919           0.0000         -           0.1290         -\n'
b'     2340        5031541      720014         8           1.0919           0.0000         -           0.1292         -\n'
b'     2345        5042479      721116         8           1.0919           0.0000         -           0.1292         -\n'
b'     2350        5053490      722386         8           1.0919           0.0000         -           0.1292         -\n'
b'     2355        5064539      723467         8           1.0919           0.0000         -           0.1295         -\n'
b'     2360        5076916      724470         8           1.0919           0.0000         -           0.1296         -\n'
b'     2365        5088090      725580         8           1.0919           0.0000         -           0.1298         -\n'
b'     2370        5099370      726606         8           1.0919           0.0000         -           0.1301         -\n'
b'     2375        5110018      727584         8           1.0919           0.0000         -           0.1301         -\n'
b'     2380        5121213      728544         8           1.0919           0.0000         -           0.1303         -\n'
b'     2385        5132544      729565         8           1.0919           0.0000         -           0.1303         -\n'
b'     2390        5142656      730681         8           1.0919           0.0000         -           0.1303         -\n'
b'     2396        5153111      731762         8           1.0919           0.0000         -           0.1306         -\n'
b'     2401        5163786      732931         8           1.0919           0.0000         -           0.1306         -\n'
b'     2406        5175266      734015         8           1.0919           0.0000         -           0.1309         -\n'
b'     2411        5186244      735225         8           1.0919           0.0000         -           0.1324         -\n'
b'     2416        5197429      736345         8           1.0919           0.0000         -           0.1327         -\n'
b'     2421        5208645      737274         8           1.0919           0.0000         -           0.1327         -\n'
b'     2426        5220054      738160         8           1.0919           0.0000         -           0.1327         -\n'
b'     2431        5231310      739260         8           1.0919           0.0000         -           0.1329         -\n'
b'     2436        5243352      740355         8           1.0919           0.0000         -           0.1329         -\n'
b'     2441        5255014      741342         8           1.0919           0.0000         -           0.1332         -\n'
b'     2446        5267398      742587         8           1.0919           0.0000         -           0.1332         -\n'
b'     2452        5279487      743687         8           1.0919           0.0000         -           0.1332         -\n'
b'     2457        5290591      744625         8           1.0919           0.0000         -           0.1338         -\n'
b'     2462        5301021      745658         8           1.0919           0.0000         -           0.1341         -\n'
b'     2467        5312829      746722         8           1.0919           0.0000         -           0.1345         -\n'
b'     2472        5324228      747807         8           1.0919           0.0000         -           0.1346         -\n'
b'     2477        5335466      748857         8           1.0919           0.0000         -           0.1346         -\n'
b'     2482        5347563      749857         8           1.0919           0.0000         -           0.1346         -\n'
b'     2487        5358399      750773         8           1.0919           0.0000         -           0.1347         -\n'
b'     2492        5369675      751741         8           1.0919           0.0000         -           0.1355         -\n'
b'     2497        5380392      752631         8           1.0919           0.0000         -           0.1364         -\n'
b'     2503        5391234      753877         8           1.0919           0.0000         -           0.1370         -\n'
b'     2508        5402707      755066         8           1.0919           0.0000         -           0.1373         -\n'
b'     2513        5413861      756117         8           1.0919           0.0000         -           0.1373         -\n'
b'     2518        5424858      757137         8           1.0919           0.0000         -           0.1373         -\n'
b'     2523        5436581      758306         8           1.0919           0.0000         -           0.1375         -\n'
b'     2528        5447674      759208         8           1.0919           0.0000         -           0.1375         -\n'
b'     2533        5459002      760149         8           1.0919           0.0000         -           0.1375         -\n'
b'     2538        5470115      761214         8           1.0919           0.0000         -           0.1390         -\n'
b'     2543        5480744      762177         8           1.0919           0.0000         -           0.1391         -\n'
b'     2548        5492292      763207         8           1.0919           0.0000         -           0.1399         -\n'
b'     2554        5504481      764342         8           1.0919           0.0000         -           0.1407         -\n'
b'     2559        5515174      765492         8           1.0919           0.0000         -           0.1412         -\n'
b'     2564        5525257      766392         8           1.0919           0.0000         -           0.1412         -\n'
b'     2569        5536318      767272         8           1.0919           0.0000         -           0.1412         -\n'
b'     2574        5546398      768332         8           1.0919           0.0000         -           0.1412         -\n'
b'     2579        5556504      769464         8           1.0919           0.0000         -           0.1412         -\n'
b'     2584        5567532      770566         8           1.0919           0.0000         -           0.1412         -\n'
b'     2589        5578148      771490         8           1.0919           0.0000         -           0.1412         -\n'
b'     2594        5589482      772420         8           1.0919           0.0000         -           0.1412         -\n'
b'     2599        5600038      773377         8           1.0919           0.0000         -           0.1412         -\n'
b'     2604        5610593      774138         8           1.0919           0.0000         -           0.1412         -\n'
b'     2610        5620757      775060         8           1.0919           0.0000         -           0.1412         -\n'
b'     2615        5630956      776185         8           1.0919           0.0000         -           0.1412         -\n'
b'*    2615        5632841      776336         8           1.0504           0.0000         -           0.1412         -\n'
b'     2620        5641408      766814         8           1.0504           0.0000         -           0.1412         -\n'
b'     2625        5652014      767695         8           1.0504           0.0000         -           0.1412         -\n'
b'     2630        5662932      768834         8           1.0504           0.0000         -           0.1412         -\n'
b'     2635        5673552      769747         8           1.0504           0.0000         -           0.1412         -\n'
b'     2640        5684843      770787         8           1.0504           0.0000         -           0.1412         -\n'
b'     2645        5695718      771599         8           1.0504           0.0000         -           0.1412         -\n'
b'     2650        5705763      772463         8           1.0504           0.0000         -           0.1412         -\n'
b'     2655        5716351      773292         8           1.0504           0.0000         -           0.1412         -\n'
b'     2660        5726247      774052         8           1.0504           0.0000         -           0.1412         -\n'
b'     2665        5737241      775132         8           1.0504           0.0000         -           0.1412         -\n'
b'     2670        5748639      776102         8           1.0504           0.0000         -           0.1412         -\n'
b'     2676        5759780      776968         8           1.0504           0.0000         -           0.1412         -\n'
b'     2681        5770367      777864         8           1.0504           0.0000         -           0.1412         -\n'
b'     2686        5780662      778642         8           1.0504           0.0000         -           0.1412         -\n'
b'     2691        5791870      779544         8           1.0504           0.0000         -           0.1412         -\n'
b'     2696        5802536      780348         8           1.0504           0.0000         -           0.1412         -\n'
b'     2701        5812896      781093         8           1.0504           0.0000         -           0.1412         -\n'
b'     2706        5823327      782104         8           1.0504           0.0000         -           0.1412         -\n'
b'     2711        5835063      783050         8           1.0504           0.0000         -           0.1412         -\n'
b'     2716        5846191      784064         8           1.0504           0.0000         -           0.1412         -\n'
b'     2721        5856886      784936         8           1.0504           0.0000         -           0.1412         -\n'
b'     2727        5867989      785829         8           1.0504           0.0000         -           0.1412         -\n'
b'     2732        5879122      786622         8           1.0504           0.0000         -           0.1412         -\n'
b'     2737        5890028      787641         8           1.0504           0.0000         -           0.1412         -\n'
b'     2742        5900488      788630         8           1.0504           0.0000         -           0.1412         -\n'
b'     2747        5912545      789414         8           1.0504           0.0000         -           0.1412         -\n'
b'     2752        5923807      790137         8           1.0504           0.0000         -           0.1412         -\n'
b'     2757        5934573      790747         8           1.0504           0.0000         -           0.1412         -\n'
b'     2762        5945939      791556         8           1.0504           0.0000         -           0.1412         -\n'
b'     2767        5957109      792398         8           1.0504           0.0000         -           0.1412         -\n'
b'     2772        5967549      793377         8           1.0504           0.0000         -           0.1412         -\n'
b'     2778        5979047      794243         8           1.0504           0.0000         -           0.1412         -\n'
b'     2783        5990539      795171         8           1.0504           0.0000         -           0.1412         -\n'
b'     2788        6000660      795898         8           1.0504           0.0000         -           0.1412         -\n'
b'     2793        6012497      796903         8           1.0504           0.0000         -           0.1412         -\n'
b'     2798        6023570      797785         8           1.0504           0.0000         -           0.1412         -\n'
b'     2803        6034684      798604         8           1.0504           0.0000         -           0.1412         -\n'
b'     2808        6045944      799523         8           1.0504           0.0000         -           0.1412         -\n'
b'     2813        6056921      800377         8           1.0504           0.0000         -           0.1412         -\n'
b'     2818        6067404      801168         8           1.0504           0.0000         -           0.1412         -\n'
b'     2823        6077818      801859         8           1.0504           0.0000         -           0.1412         -\n'
b'     2828        6088558      802597         8           1.0504           0.0000         -           0.1412         -\n'
b'     2833        6100297      803363         8           1.0504           0.0000         -           0.1412         -\n'
b'     2839        6111690      804307         8           1.0504           0.0000         -           0.1412         -\n'
b'     2844        6122741      805119         8           1.0504           0.0000         -           0.1412         -\n'
b'     2849        6133017      805920         8           1.0504           0.0000         -           0.1412         -\n'
b'     2854        6143247      806770         8           1.0504           0.0000         -           0.1412         -\n'
b'     2859        6154723      807575         8           1.0504           0.0000         -           0.1412         -\n'
b'     2864        6164684      808475         8           1.0504           0.0000         -           0.1412         -\n'
b'     2869        6174927      809323         8           1.0504           0.0000         -           0.1412         -\n'
b'     2874        6187221      810219         8           1.0504           0.0000         -           0.1412         -\n'
b'     2879        6198474      811284         8           1.0504           0.0000         -           0.1412         -\n'
b'     2884        6210578      812351         8           1.0504           0.0000         -           0.1412         -\n'
b'     2889        6222103      813210         8           1.0504           0.0000         -           0.1412         -\n'
b'     2894        6233247      814040         8           1.0504           0.0000         -           0.1412         -\n'
b'     2899        6244226      814854         8           1.0504           0.0000         -           0.1412         -\n'
b'     2904        6255773      815815         8           1.0504           0.0000         -           0.1412         -\n'
b'     2910        6266368      816684         8           1.0504           0.0000         -           0.1412         -\n'
b'     2915        6277284      817770         8           1.0504           0.0000         -           0.1412         -\n'
b'     2920        6287677      818606         8           1.0504           0.0000         -           0.1412         -\n'
b'     2925        6298093      819284         8           1.0504           0.0000         -           0.1412         -\n'
b'     2930        6308905      819965         8           1.0504           0.0000         -           0.1412         -\n'
b'     2935        6318974      820710         8           1.0504           0.0000         -           0.1412         -\n'
b'     2940        6329452      821599         8           1.0504           0.0000         -           0.1412         -\n'
b'     2945        6341139      822489         8           1.0504           0.0000         -           0.1412         -\n'
b'     2950        6350459      823291         8           1.0504           0.0000         -           0.1412         -\n'
b'     2955        6360826      824027         8           1.0504           0.0000         -           0.1412         -\n'
b'     2960        6370794      824739         8           1.0504           0.0000         -           0.1412         -\n'
b'     2965        6380931      825367         8           1.0504           0.0000         -           0.1412         -\n'
b'     2970        6390640      826242         8           1.0504           0.0000         -           0.1412         -\n'
b'     2976        6401558      827005         8           1.0504           0.0000         -           0.1412         -\n'
b'     2981        6412498      827729         8           1.0504           0.0000         -           0.1412         -\n'
b'     2986        6423275      828552         8           1.0504           0.0000         -           0.1412         -\n'
b'     2991        6434281      829379         8           1.0504           0.0000         -           0.1412         -\n'
b'     2996        6446004      830204         8           1.0504           0.0000         -           0.1412         -\n'
b'     3001        6457251      831097         8           1.0504           0.0000         -           0.1412         -\n'
b'     3006        6467932      831938         8           1.0504           0.0000         -           0.1412         -\n'
b'     3011        6478233      832696         8           1.0504           0.0000         -           0.1412         -\n'
b'     3016        6489187      833402         8           1.0504           0.0000         -           0.1412         -\n'
b'     3021        6499821      834187         8           1.0504           0.0000         -           0.1412         -\n'
b'     3026        6510426      835106         8           1.0504           0.0000         -           0.1412         -\n'
b'     3031        6520730      835744         8           1.0504           0.0000         -           0.1412         -\n'
b'     3036        6532708      836496         8           1.0504           0.0000         -           0.1412         -\n'
b'     3041        6543031      837244         8           1.0504           0.0000         -           0.1412         -\n'
b'     3046        6554743      837977         8           1.0504           0.0000         -           0.1412         -\n'
b'     3052        6565615      838747         8           1.0504           0.0000         -           0.1412         -\n'
b'     3057        6576998      839457         8           1.0504           0.0000         -           0.1412         -\n'
b'     3062        6588584      840314         8           1.0504           0.0000         -           0.1412         -\n'
b'     3067        6599920      841113         8           1.0504           0.0000         -           0.1412         -\n'
b'     3072        6611868      841846         8           1.0504           0.0000         -           0.1412         -\n'
b'     3077        6623006      842596         8           1.0504           0.0000         -           0.1412         -\n'
b'     3082        6633295      843329         8           1.0504           0.0000         -           0.1412         -\n'
b'     3087        6645258      844207         8           1.0504           0.0000         -           0.1412         -\n'
b'     3092        6655468      844982         8           1.0504           0.0000         -           0.1412         -\n'
b'     3097        6666920      845713         8           1.0504           0.0000         -           0.1412         -\n'
b'     3102        6677801      846355         8           1.0504           0.0000         -           0.1412         -\n'
b'     3107        6688099      847076         8           1.0504           0.0000         -           0.1412         -\n'
b'     3112        6698551      847734         8           1.0504           0.0000         -           0.1412         -\n'
b'     3117        6709195      848531         8           1.0504           0.0000         -           0.1412         -\n'
b'     3123        6720361      849426         8           1.0504           0.0000         -           0.1412         -\n'
b'     3128        6731621      850161         8           1.0504           0.0000         -           0.1412         -\n'
b'     3133        6744267      851038         8           1.0504           0.0000         -           0.1412         -\n'
b'     3138        6755902      851717         8           1.0504           0.0000         -           0.1412         -\n'
b'     3143        6767338      852648         8           1.0504           0.0000         -           0.1412         -\n'
b'     3148        6777957      853453         8           1.0504           0.0000         -           0.1412         -\n'
b'     3153        6788664      854163         8           1.0504           0.0000         -           0.1412         -\n'
b'     3158        6799310      854857         8           1.0504           0.0000         -           0.1412         -\n'
b'     3163        6810607      855583         8           1.0504           0.0000         -           0.1412         -\n'
b'     3168        6822963      856522         8           1.0504           0.0000         -           0.1412         -\n'
b'     3173        6835051      857344         8           1.0504           0.0000         -           0.1412         -\n'
b'     3179        6847262      858057         8           1.0504           0.0000         -           0.1412         -\n'
b'     3184        6858105      858863         8           1.0504           0.0000         -           0.1412         -\n'
b'     3189        6868692      859679         8           1.0504           0.0000         -           0.1412         -\n'
b'     3194        6880280      860504         8           1.0504           0.0000         -           0.1412         -\n'
b'     3199        6892632      861367         8           1.0504           0.0000         -           0.1412         -\n'
b'     3204        6904946      862166         8           1.0504           0.0000         -           0.1412         -\n'
b'     3209        6916564      863054         8           1.0504           0.0000         -           0.1412         -\n'
b'     3214        6928114      863917         8           1.0504           0.0000         -           0.1412         -\n'
b'     3219        6939908      864751         8           1.0504           0.0000         -           0.1412         -\n'
b'     3224        6951549      865496         8           1.0504           0.0000         -           0.1412         -\n'
b'     3229        6962674      866428         8           1.0504           0.0000         -           0.1412         -\n'
b'     3234        6975680      867545         8           1.0504           0.0000         -           0.1412         -\n'
b'     3239        6987589      868511         8           1.0504           0.0000         -           0.1412         -\n'
b'     3244        6999332      869405         8           1.0504           0.0000         -           0.1412         -\n'
b'     3250        7010583      870113         8           1.0504           0.0000         -           0.1412         -\n'
b'     3255        7021956      870824         8           1.0504           0.0000         -           0.1412         -\n'
b'     3260        7033890      871685         8           1.0504           0.0000         -           0.1412         -\n'
b'     3265        7044986      872537         8           1.0504           0.0000         -           0.1412         -\n'
b'     3270        7056288      873453         8           1.0504           0.0000         -           0.1412         -\n'
b'     3275        7067036      874215         8           1.0504           0.0000         -           0.1412         -\n'
b'     3280        7078035      874958         8           1.0504           0.0000         -           0.1412         -\n'
b'     3285        7089731      875866         8           1.0504           0.0000         -           0.1412         -\n'
b'     3290        7100831      876839         8           1.0504           0.0000         -           0.1412         -\n'
b'     3295        7112171      877759         8           1.0504           0.0000         -           0.1412         -\n'
b'     3300        7124138      878830         8           1.0504           0.0000         -           0.1412         -\n'
b'     3305        7136497      879621         8           1.0504           0.0000         -           0.1412         -\n'
b'     3310        7146954      880334         8           1.0504           0.0000         -           0.1412         -\n'
b'     3315        7157704      881057         8           1.0504           0.0000         -           0.1412         -\n'
b'     3320        7167958      881853         8           1.0504           0.0000         -           0.1412         -\n'
b'     3325        7178554      882723         8           1.0504           0.0000         -           0.1412         -\n'
b'     3331        7189993      883479         8           1.0504           0.0000         -           0.1412         -\n'
b'     3336        7200944      884228         8           1.0504           0.0000         -           0.1412         -\n'
b'     3341        7212326      884833         8           1.0504           0.0000         -           0.1412         -\n'
b'     3346        7223589      885393         8           1.0504           0.0000         -           0.1412         -\n'
b'     3351        7235796      885969         8           1.0504           0.0000         -           0.1412         -\n'
b'     3356        7247066      886628         8           1.0504           0.0000         -           0.1412         -\n'
b'     3361        7257986      887432         8           1.0504           0.0000         -           0.1412         -\n'
b'     3366        7268822      888201         8           1.0504           0.0000         -           0.1412         -\n'
b'     3371        7279572      888951         8           1.0504           0.0000         -           0.1412         -\n'
b'     3376        7289669      889671         8           1.0504           0.0000         -           0.1412         -\n'
b'     3381        7299819      890316         8           1.0504           0.0000         -           0.1412         -\n'
b'     3386        7310669      891141         8           1.0504           0.0000         -           0.1412         -\n'
b'     3391        7321532      892041         8           1.0504           0.0000         -           0.1412         -\n'
b'     3396        7332760      892782         8           1.0504           0.0000         -           0.1412         -\n'
b'     3402        7343692      893631         8           1.0504           0.0000         -           0.1412         -\n'
b'     3407        7354371      894405         8           1.0504           0.0000         -           0.1412         -\n'
b'     3412        7365044      895259         8           1.0504           0.0000         -           0.1412         -\n'
b'     3417        7376494      896118         8           1.0504           0.0000         -           0.1412         -\n'
b'     3422        7387760      896818         8           1.0504           0.0000         -           0.1412         -\n'
b'     3427        7398692      897517         8           1.0504           0.0000         -           0.1412         -\n'
b'     3432        7409469      898211         8           1.0504           0.0000         -           0.1412         -\n'
b'     3437        7421241      898989         8           1.0504           0.0000         -           0.1412         -\n'
b'     3442        7431993      899794         8           1.0504           0.0000         -           0.1412         -\n'
b'     3447        7442959      900513         8           1.0504           0.0000         -           0.1412         -\n'
b'     3452        7454491      901209         8           1.0504           0.0000         -           0.1412         -\n'
b'     3458        7465167      901817         8           1.0504           0.0000         -           0.1412         -\n'
b'     3463        7475914      902506         8           1.0504           0.0000         -           0.1412         -\n'
b'     3468        7487079      903309         8           1.0504           0.0000         -           0.1412         -\n'
b'     3473        7498438      904130         8           1.0504           0.0000         -           0.1412         -\n'
b'     3478        7510188      905035         8           1.0504           0.0000         -           0.1412         -\n'
b'     3483        7522080      905913         8           1.0504           0.0000         -           0.1412         -\n'
b'     3488        7533165      906670         8           1.0504           0.0000         -           0.1417         -\n'
b'     3493        7543423      907366         8           1.0504           0.0000         -           0.1419         -\n'
b'     3498        7555105      908035         8           1.0504           0.0000         -           0.1430         -\n'
b'     3503        7565850      908820         8           1.0504           0.0000         -           0.1430         -\n'
b'     3509        7576244      909555         8           1.0504           0.0000         -           0.1430         -\n'
b'     3514        7588527      910263         8           1.0504           0.0000         -           0.1430         -\n'
b'     3519        7598550      910971         8           1.0504           0.0000         -           0.1430         -\n'
b'     3524        7608722      911545         8           1.0504           0.0000         -           0.1430         -\n'
b'     3529        7618725      912171         8           1.0504           0.0000         -           0.1430         -\n'
b'     3534        7628541      912776         8           1.0504           0.0000         -           0.1430         -\n'
b'     3539        7640431      913518         8           1.0504           0.0000         -           0.1430         -\n'
b'     3544        7651760      914225         8           1.0504           0.0000         -           0.1430         -\n'
b'     3549        7661970      914786         8           1.0504           0.0000         -           0.1430         -\n'
b'     3554        7672627      915485         8           1.0504           0.0000         -           0.1430         -\n'
b'     3559        7684075      916394         8           1.0504           0.0000         -           0.1430         -\n'
b'     3564        7693956      917188         8           1.0504           0.0000         -           0.1430         -\n'
b'     3570        7703852      917900         8           1.0504           0.0000         -           0.1430         -\n'
b'     3575        7714829      918613         8           1.0504           0.0000         -           0.1430         -\n'
b'     3580        7726701      919410         8           1.0504           0.0000         -           0.1430         -\n'
b'     3585        7737603      920148         8           1.0504           0.0000         -           0.1430         -\n'
b'     3590        7748088      920835         8           1.0504           0.0000         -           0.1430         -\n'
b'     3595        7759325      921485         8           1.0504           0.0000         -           0.1430         -\n'
b'     3600        7770839      922212         8           1.0504           0.0000         -           0.1430         -\n'
b'     3605        7780960      922987         8           1.0504           0.0000         -           0.1430         -\n'
b'     3610        7792442      923708         8           1.0504           0.0000         -           0.1430         -\n'
b'     3615        7804123      924374         8           1.0504           0.0000         -           0.1430         -\n'
b'     3620        7814722      925049         8           1.0504           0.0000         -           0.1430         -\n'
b'     3626        7825245      925881         8           1.0504           0.0000         -           0.1430         -\n'
b'     3631        7836154      926708         8           1.0504           0.0000         -           0.1430         -\n'
b'     3636        7847174      927378         8           1.0504           0.0000         -           0.1430         -\n'
b'     3641        7858034      927983         8           1.0504           0.0000         -           0.1430         -\n'
b'     3646        7870216      928765         8           1.0504           0.0000         -           0.1430         -\n'
b'     3651        7881386      929485         8           1.0504           0.0000         -           0.1430         -\n'
b'     3656        7891867      930322         8           1.0504           0.0000         -           0.1430         -\n'
b'     3661        7902134      931070         8           1.0504           0.0000         -           0.1430         -\n'
b'     3666        7914262      931722         8           1.0504           0.0000         -           0.1430         -\n'
b'     3671        7925773      932346         8           1.0504           0.0000         -           0.1430         -\n'
b'     3676        7937157      932967         8           1.0504           0.0000         -           0.1430         -\n'
b'     3681        7949024      933602         8           1.0504           0.0000         -           0.1430         -\n'
b'     3686        7960532      934190         8           1.0504           0.0000         -           0.1430         -\n'
b'     3691        7971348      934874         8           1.0504           0.0000         -           0.1430         -\n'
b'     3696        7982029      935609         8           1.0504           0.0000         -           0.1430         -\n'
b'     3702        7993216      936236         8           1.0504           0.0000         -           0.1430         -\n'
b'     3707        8003895      936915         8           1.0504           0.0000         -           0.1430         -\n'
b'     3712        8015237      937564         8           1.0504           0.0000         -           0.1430         -\n'
b'     3717        8025574      938146         8           1.0504           0.0000         -           0.1430         -\n'
b'     3722        8036496      938727         8           1.0504           0.0000         -           0.1430         -\n'
b'     3727        8046537      939263         8           1.0504           0.0000         -           0.1430         -\n'
b'     3732        8057232      939911         8           1.0504           0.0000         -           0.1430         -\n'
b'     3737        8068430      940604         8           1.0504           0.0000         -           0.1430         -\n'
b'     3742        8079366      941336         8           1.0504           0.0000         -           0.1430         -\n'
b'     3747        8089861      941987         8           1.0504           0.0000         -           0.1430         -\n'
b'     3752        8100795      942729         8           1.0504           0.0000         -           0.1430         -\n'
b'     3757        8111252      943263         8           1.0504           0.0000         -           0.1430         -\n'
b'     3762        8121973      943851         8           1.0504           0.0000         -           0.1430         -\n'
b'     3768        8132731      944460         8           1.0504           0.0000         -           0.1430         -\n'
b'     3773        8143322      945169         8           1.0504           0.0000         -           0.1430         -\n'
b'     3778        8153509      945767         8           1.0504           0.0000         -           0.1430         -\n'
b'     3783        8164273      946564         8           1.0504           0.0000         -           0.1430         -\n'
b'     3788        8175569      947352         8           1.0504           0.0000         -           0.1431         -\n'
b'     3793        8185961      948072         8           1.0504           0.0000         -           0.1431         -\n'
b'     3798        8197981      948761         8           1.0504           0.0000         -           0.1433         -\n'
b'     3803        8208990      949549         8           1.0504           0.0000         -           0.1433         -\n'
b'     3808        8219563      950356         8           1.0504           0.0000         -           0.1435         -\n'
b'     3813        8230192      951010         8           1.0504           0.0000         -           0.1438         -\n'
b'     3818        8241195      951753         8           1.0504           0.0000         -           0.1441         -\n'
b'     3823        8252166      952532         8           1.0504           0.0000         -           0.1448         -\n'
b'     3828        8263383      953220         8           1.0504           0.0000         -           0.1448         -\n'
b'     3833        8273705      954041         8           1.0504           0.0000         -           0.1448         -\n'
b'     3838        8285452      954833         8           1.0504           0.0000         -           0.1449         -\n'
b'     3844        8295023      955482         8           1.0504           0.0000         -           0.1449         -\n'
b'     3849        8305541      956174         8           1.0504           0.0000         -           0.1449         -\n'
b'     3854        8317737      956941         8           1.0504           0.0000         -           0.1449         -\n'
b'     3859        8329079      957728         8           1.0504           0.0000         -           0.1449         -\n'
b'     3864        8340580      958492         8           1.0504           0.0000         -           0.1449         -\n'
b'     3869        8350983      959269         8           1.0504           0.0000         -           0.1449         -\n'
b'     3874        8361349      959911         8           1.0504           0.0000         -           0.1449         -\n'
b'     3879        8371283      960625         8           1.0504           0.0000         -           0.1449         -\n'
b'     3884        8381861      961326         8           1.0504           0.0000         -           0.1452         -\n'
b'     3889        8392569      961911         8           1.0504           0.0000         -           0.1458         -\n'
b'     3894        8404009      962506         8           1.0504           0.0000         -           0.1459         -\n'
b'     3899        8414838      963061         8           1.0504           0.0000         -           0.1459         -\n'
b'     3904        8425399      963652         8           1.0504           0.0000         -           0.1459         -\n'
b'     3909        8436182      964153         8           1.0504           0.0000         -           0.1460         -\n'
b'     3914        8446674      964608         8           1.0504           0.0000         -           0.1460         -\n'
b'     3919        8458399      965293         8           1.0504           0.0000         -           0.1466         -\n'
b'     3925        8468847      966028         8           1.0504           0.0000         -           0.1468         -\n'
b'     3930        8479950      966684         8           1.0504           0.0000         -           0.1468         -\n'
b'     3935        8490616      967363         8           1.0504           0.0000         -           0.1468         -\n'
b'     3940        8502002      968102         8           1.0504           0.0000         -           0.1470         -\n'
b'     3945        8512671      968758         8           1.0504           0.0000         -           0.1472         -\n'
b'     3950        8523866      969390         8           1.0504           0.0000         -           0.1474         -\n'
b'     3955        8534363      969974         8           1.0504           0.0000         -           0.1475         -\n'
b'     3960        8545117      970604         8           1.0504           0.0000         -           0.1475         -\n'
b'     3965        8555950      971094         8           1.0504           0.0000         -           0.1475         -\n'
b'     3970        8566612      971728         8           1.0504           0.0000         -           0.1477         -\n'
b'     3975        8576680      972332         8           1.0504           0.0000         -           0.1479         -\n'
b'     3980        8587691      973129         8           1.0504           0.0000         -           0.1480         -\n'
b'     3985        8598908      973663         8           1.0504           0.0000         -           0.1480         -\n'
b'     3990        8609264      974324         8           1.0504           0.0000         -           0.1483         -\n'
b'     3995        8619582      974935         8           1.0504           0.0000         -           0.1485         -\n'
b'     4000        8630005      975763         8           1.0504           0.0000         -           0.1485         -\n'
b'     4006        8641172      976464         8           1.0504           0.0000         -           0.1487         -\n'
b'     4011        8652520      977139         8           1.0504           0.0000         -           0.1487         -\n'
b'     4016        8663113      977883         8           1.0504           0.0000         -           0.1490         -\n'
b'     4021        8673881      978523         8           1.0504           0.0000         -           0.1494         -\n'
b'     4026        8684421      979103         8           1.0504           0.0000         -           0.1496         -\n'
b'     4031        8695222      979911         8           1.0504           0.0000         -           0.1498         -\n'
b'     4036        8706672      980688         8           1.0504           0.0000         -           0.1499         -\n'
b'     4041        8717883      981367         8           1.0504           0.0000         -           0.1501         -\n'
b'     4046        8728013      981894         8           1.0504           0.0000         -           0.1504         -\n'
b'     4051        8737917      982546         8           1.0504           0.0000         -           0.1505         -\n'
b'     4056        8748622      983220         8           1.0504           0.0000         -           0.1508         -\n'
b'     4061        8760413      984028         8           1.0504           0.0000         -           0.1509         -\n'
b'     4066        8771314      984716         8           1.0504           0.0000         -           0.1511         -\n'
b'     4072        8782287      985357         8           1.0504           0.0000         -           0.1512         -\n'
b'     4077        8793499      984663         8           1.0504           0.0000         -           0.1514         -\n'
b'     4082        8804764      985464         8           1.0504           0.0000         -           0.1515         -\n'
b'     4087        8815963      986181         8           1.0504           0.0000         -           0.1516         -\n'
b'     4092        8826456      986861         8           1.0504           0.0000         -           0.1517         -\n'
b'     4097        8837058      987560         8           1.0504           0.0000         -           0.1518         -\n'
b'     4102        8847839      988254         8           1.0504           0.0000         -           0.1518         -\n'
b'     4107        8857752      988952         8           1.0504           0.0000         -           0.1520         -\n'
b'     4112        8867946      989581         8           1.0504           0.0000         -           0.1521         -\n'
