b'The following solver is parallelized by UG version 0.9.1 [GitHash: ]\n'
b'SCIP version 7.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 5.0.2] [GitHash: e9d280a398]\n'
b'Copyright (C) 2002-2020 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)\n'
b'External codes: \n'
b'  Readline 7.0         GNU library for command line editing (gnu.org/s/readline)\n'
b'  SoPlex 5.0.2         Linear Programming Solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: e24c304e]\n'
b'  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (www.coin-or.org/CppAD)\n'
b'  ZLIB 1.2.11          General purpose compression library by J. Gailly and M. Adler (zlib.net)\n'
b'  GMP 6.1.2            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)\n'
b'  ZIMPL 3.4.0          Zuse Institute Mathematical Programming Language developed by T. Koch (zimpl.zib.de)\n'
b'Default LC presolving (default).\n'
b'Original Problem   :\n'
b'  Problem name     : 005\n'
b'  Variables        : 5777 (1600 binary, 0 integer, 0 implicit integer, 4177 continuous)\n'
b'  Constraints      : 14347\n'
b'  Objective sense  : minimize\n'
b'Presolved Problem  :\n'
b'  Variables        : 1706 (642 binary, 0 integer, 0 implicit integer, 1064 continuous)\n'
b'  Constraints      : 1920\n'
b'Constraints        : Number\n'
b'  knapsack         : 8 \n'
b'  setppc           : 174 \n'
b'  linear           : 1733 \n'
b'  logicor          : 5 \n'
b'** Instance transfer method used: 0\n'
b'** ParaScipInstance copy does not increase the number of variables. **\n'
b'LC is working with racing ramp-up and with rebuilding tree after racing.\n'
b'                               Nodes    Active                                            \n'
b'     Time          Nodes        Left   Solvers     Best Integer        Best Node       Gap     Best Node(S)    Gap(S)\n'
b'      113          58961       46090         8           2.3165           0.0000         -           0.0000         -\n'
b'      118          62449       48096         8           2.3165           0.0000         -           0.0000         -\n'
b'      124          66370       50116         8           2.3165           0.0000         -           0.0000         -\n'
b'      129          71177       52605         8           2.3165           0.0000         -           0.0000         -\n'
b'      134          77083       55624         8           2.3165           0.0000         -           0.0000         -\n'
b'      139          81643       57704         8           2.3165           0.0000         -           0.0000         -\n'
b'      144          86790       59833         8           2.3165           0.0000         -           0.0000         -\n'
b'      149          91826       62097         8           2.3165           0.0000         -           0.0000         -\n'
b'      154          96685       64166         8           2.3165           0.0000         -           0.0000         -\n'
b'      159         101871       66284         8           2.3165           0.0000         -           0.0000         -\n'
b'      164         106785       68253         8           2.3165           0.0000         -           0.0000         -\n'
b'      169         111902       70394         8           2.3165           0.0000         -           0.0000         -\n'
b'      175         117740       72671         8           2.3165           0.0000         -           0.0000         -\n'
b'      180         122955       74746         8           2.3165           0.0000         -           0.0000         -\n'
b'      185         128174       76995         8           2.3165           0.0000         -           0.0000         -\n'
b'      190         133314       79074         8           2.3165           0.0000         -           0.0000         -\n'
b'      195         138455       81085         8           2.3165           0.0000         -           0.0000         -\n'
b'      200         144180       83199         8           2.3165           0.0000         -           0.0000         -\n'
b'      205         148913       85114         8           2.3165           0.0000         -           0.0000         -\n'
b'      210         154662       87302         8           2.3165           0.0000         -           0.0000         -\n'
b'      215         159519       89241         8           2.3165           0.0000         -           0.0000         -\n'
b'      220         164567       91132         8           2.3165           0.0000         -           0.0000         -\n'
b'      226         170000       93173         8           2.3165           0.0000         -           0.0000         -\n'
b'      231         174869       95051         8           2.3165           0.0000         -           0.0000         -\n'
b'      236         179695       96954         8           2.3165           0.0000         -           0.0000         -\n'
b'      241         185032       98832         8           2.3165           0.0000         -           0.0000         -\n'
b'      246         190277      100607         8           2.3165           0.0000         -           0.0000         -\n'
b'      251         195580      102461         8           2.3165           0.0000         -           0.0000         -\n'
b'      256         200985      104432         8           2.3165           0.0000         -           0.0000         -\n'
b'      261         206375      106354         8           2.3165           0.0000         -           0.0000         -\n'
b'      266         212202      108508         8           2.3165           0.0000         -           0.0000         -\n'
b'      271         217833      110522         8           2.3165           0.0000         -           0.0000         -\n'
b'      277         223359      112528         8           2.3165           0.0000         -           0.0000         -\n'
b'      282         228922      114491         8           2.3165           0.0000         -           0.0000         -\n'
b'      287         234596      116402         8           2.3165           0.0000         -           0.0000         -\n'
b'      292         240540      118686         8           2.3165           0.0000         -           0.0000         -\n'
b'      297         246219      120830         8           2.3165           0.0000         -           0.0000         -\n'
b'      302         252031      122972         8           2.3165           0.0000         -           0.0000         -\n'
b'      307         257785      125085         8           2.3165           0.0000         -           0.0000         -\n'
b'      312         263968      127266         8           2.3165           0.0000         -           0.0000         -\n'
b'      317         269763      129353         8           2.3165           0.0000         -           0.0000         -\n'
b'      322         275243      131329         8           2.3165           0.0000         -           0.0000         -\n'
b'      327         280995      133498         8           2.3165           0.0000         -           0.0000         -\n'
b'      332         286989      135705         8           2.3165           0.0000         -           0.0000         -\n'
b'      338         293393      137879         8           2.3165           0.0000         -           0.0000         -\n'
b'      343         299335      140090         8           2.3165           0.0000         -           0.0000         -\n'
b'      348         305487      142250         8           2.3165           0.0000         -           0.0000         -\n'
b'      353         311412      144197         8           2.3165           0.0000         -           0.0000         -\n'
b'      358         317109      146139         8           2.3165           0.0000         -           0.0000         -\n'
b'      363         322697      148049         8           2.3165           0.0000         -           0.0000         -\n'
b'      368         328746      150105         8           2.3165           0.0000         -           0.0000         -\n'
b'      373         334362      152115         8           2.3165           0.0000         -           0.0000         -\n'
b'      378         340522      154479         8           2.3165           0.0000         -           0.0000         -\n'
b'      383         346371      156551         8           2.3165           0.0000         -           0.0000         -\n'
b'      388         352350      158650         8           2.3165           0.0000         -           0.0000         -\n'
b'      393         358699      161002         8           2.3165           0.0000         -           0.0000         -\n'
b'      398         365062      163086         8           2.3165           0.0000         -           0.0000         -\n'
b'      403         371091      165065         8           2.3165           0.0000         -           0.0000         -\n'
b'      408         378067      167384         8           2.3165           0.0000         -           0.0000         -\n'
b'      414         385124      169812         8           2.3165           0.0000         -           0.0000         -\n'
b'      419         391755      172157         8           2.3165           0.0000         -           0.0000         -\n'
b'      424         398284      174601         8           2.3165           0.0000         -           0.0000         -\n'
b'      429         404188      176852         8           2.3165           0.0000         -           0.0000         -\n'
b'      434         409724      178871         8           2.3165           0.0000         -           0.0000         -\n'
b'      439         416230      181244         8           2.3165           0.0000         -           0.0000         -\n'
b'      444         422774      183672         8           2.3165           0.0000         -           0.0000         -\n'
b'      449         429568      186262         8           2.3165           0.0000         -           0.0000         -\n'
b'      454         436144      188600         8           2.3165           0.0000         -           0.0000         -\n'
b'      459         442661      190922         8           2.3165           0.0000         -           0.0000         -\n'
b'      464         449293      193108         8           2.3165           0.0000         -           0.0000         -\n'
b'      469         455887      195379         8           2.3165           0.0000         -           0.0000         -\n'
b'      474         462447      197698         8           2.3165           0.0000         -           0.0000         -\n'
b'      479         468892      199961         8           2.3165           0.0000         -           0.0000         -\n'
b'      484         475298      202386         8           2.3165           0.0000         -           0.0000         -\n'
b'      489         481665      204604         8           2.3165           0.0000         -           0.0000         -\n'
b'      495         487892      206824         8           2.3165           0.0000         -           0.0000         -\n'
b'      500         494028      208970         8           2.3165           0.0000         -           0.0000         -\n'
b'      505         500627      211173         8           2.3165           0.0000         -           0.0000         -\n'
b'      510         507410      213368         8           2.3165           0.0000         -           0.0000         -\n'
b'      515         513598      215463         8           2.3165           0.0000         -           0.0000         -\n'
b'      520         520194      217675         8           2.3165           0.0000         -           0.0000         -\n'
b'      525         526341      219829         8           2.3165           0.0000         -           0.0000         -\n'
b'      530         532751      222097         8           2.3165           0.0000         -           0.0000         -\n'
b'      535         539329      224411         8           2.3165           0.0000         -           0.0000         -\n'
b'      540         545752      226645         8           2.3165           0.0000         -           0.0000         -\n'
b'      545         551776      228814         8           2.3165           0.0000         -           0.0000         -\n'
b'      550         558210      230994         8           2.3165           0.0000         -           0.0000         -\n'
b'      555         564599      233108         8           2.3165           0.0000         -           0.0000         -\n'
b'      561         570769      235204         8           2.3165           0.0000         -           0.0000         -\n'
b'      566         577158      237505         8           2.3165           0.0000         -           0.0000         -\n'
b'      571         583737      239639         8           2.3165           0.0000         -           0.0000         -\n'
b'      576         589443      241547         8           2.3165           0.0000         -           0.0000         -\n'
b'      581         595497      243569         8           2.3165           0.0000         -           0.0000         -\n'
b'      586         602374      245986         8           2.3165           0.0000         -           0.0000         -\n'
b'      591         609155      248361         8           2.3165           0.0000         -           0.0000         -\n'
b'      596         615865      250684         8           2.3165           0.0000         -           0.0000         -\n'
b'      601         623268      253162         8           2.3165           0.0000         -           0.0000         -\n'
b'      606         630261      255576         8           2.3165           0.0000         -           0.0000         -\n'
b'      611         637109      257985         8           2.3165           0.0000         -           0.0000         -\n'
b'      616         643901      260311         8           2.3165           0.0000         -           0.0000         -\n'
b'      621         650796      262742         8           2.3165           0.0000         -           0.0000         -\n'
b'      626         658060      265301         8           2.3165           0.0000         -           0.0000         -\n'
b'      632         664920      267589         8           2.3165           0.0000         -           0.0000         -\n'
b'      637         671606      269756         8           2.3165           0.0000         -           0.0000         -\n'
b'      642         678451      271979         8           2.3165           0.0000         -           0.0000         -\n'
b'      647         685101      274172         8           2.3165           0.0000         -           0.0000         -\n'
b'      652         691404      276325         8           2.3165           0.0000         -           0.0000         -\n'
b'      657         697995      278497         8           2.3165           0.0000         -           0.0000         -\n'
b'      662         704571      280582         8           2.3165           0.0000         -           0.0000         -\n'
b'      667         711310      283084         8           2.3165           0.0000         -           0.0000         -\n'
b'      672         718210      285427         8           2.3165           0.0000         -           0.0000         -\n'
b'      677         724890      287789         8           2.3165           0.0000         -           0.0000         -\n'
b'      682         732051      290436         8           2.3165           0.0000         -           0.0000         -\n'
b'      687         738731      292770         8           2.3165           0.0000         -           0.0000         -\n'
b'      693         745957      295256         8           2.3165           0.0000         -           0.0000         -\n'
b'      698         752970      297800         8           2.3165           0.0000         -           0.0000         -\n'
b'      703         759432      300157         8           2.3165           0.0000         -           0.0000         -\n'
b'      708         766231      302414         8           2.3165           0.0000         -           0.0000         -\n'
b'      713         772975      304608         8           2.3165           0.0000         -           0.0000         -\n'
b'      718         779844      306941         8           2.3165           0.0000         -           0.0000         -\n'
b'      723         786537      309184         8           2.3165           0.0000         -           0.0000         -\n'
b'      728         793759      311724         8           2.3165           0.0000         -           0.0000         -\n'
b'      733         800966      314234         8           2.3165           0.0000         -           0.0000         -\n'
b'      738         808096      316685         8           2.3165           0.0000         -           0.0000         -\n'
b'      743         815034      318968         8           2.3165           0.0000         -           0.0000         -\n'
b'      748         822101      321336         8           2.3165           0.0000         -           0.0000         -\n'
b'      753         828867      323581         8           2.3165           0.0000         -           0.0000         -\n'
b'      758         835989      325995         8           2.3165           0.0000         -           0.0000         -\n'
b'      764         842770      328286         8           2.3165           0.0000         -           0.0000         -\n'
b'      769         849980      330896         8           2.3165           0.0000         -           0.0000         -\n'
b'      774         856649      333313         8           2.3165           0.0000         -           0.0000         -\n'
b'      779         863482      335909         8           2.3165           0.0000         -           0.0000         -\n'
b'      784         870352      338371         8           2.3165           0.0000         -           0.0000         -\n'
b'      789         876826      340740         8           2.3165           0.0000         -           0.0000         -\n'
b'      794         883952      343213         8           2.3165           0.0000         -           0.0000         -\n'
b'      799         890980      345710         8           2.3165           0.0000         -           0.0000         -\n'
b'      804         897682      348076         8           2.3165           0.0000         -           0.0000         -\n'
b'      809         904446      350481         8           2.3165           0.0000         -           0.0000         -\n'
b'      814         911856      353045         8           2.3165           0.0000         -           0.0000         -\n'
b'      819         919044      355457         8           2.3165           0.0000         -           0.0000         -\n'
b'      824         926236      357783         8           2.3165           0.0000         -           0.0000         -\n'
b'      829         932915      360235         8           2.3165           0.0000         -           0.0000         -\n'
b'      834         939707      362751         8           2.3165           0.0000         -           0.0000         -\n'
b'      839         946933      365380         8           2.3165           0.0000         -           0.0000         -\n'
b'      845         954420      368074         8           2.3165           0.0000         -           0.0000         -\n'
b'      850         962053      370809         8           2.3165           0.0000         -           0.0000         -\n'
b'      855         969204      373224         8           2.3165           0.0000         -           0.0000         -\n'
b'      860         976685      375689         8           2.3165           0.0000         -           0.0000         -\n'
b'      865         983842      378166         8           2.3165           0.0000         -           0.0000         -\n'
b'      870         991359      380877         8           2.3165           0.0000         -           0.0000         -\n'
b'      875         998635      383659         8           2.3165           0.0000         -           0.0000         -\n'
b'      880        1005797      386038         8           2.3165           0.0000         -           0.0000         -\n'
b'      885        1012580      388512         8           2.3165           0.0000         -           0.0000         -\n'
b'      890        1019112      391009         8           2.3165           0.0000         -           0.0000         -\n'
b'      895        1025947      393630         8           2.3165           0.0000         -           0.0000         -\n'
b'      900        1033032      396003         8           2.3165           0.0000         -           0.0000         -\n'
b'      905        1040750      398753         8           2.3165           0.0000         -           0.0000         -\n'
b'*     908        1045094      400266         8           2.1145           0.0000         -           0.0000         -\n'
b'*     908        1045094      400266         8           2.1014           0.0000         -           0.0000         -\n'
b'      910        1048148      400139         8           2.1014           0.0000         -           0.0000         -\n'
b'      915        1055572      402490         8           2.1014           0.0000         -           0.0000         -\n'
b'      920        1062902      404824         8           2.1014           0.0000         -           0.0000         -\n'
b'      925        1070006      407001         8           2.1014           0.0000         -           0.0000         -\n'
b'      931        1077463      409401         8           2.1014           0.0000         -           0.0000         -\n'
b'      936        1084951      411723         8           2.1014           0.0000         -           0.0000         -\n'
b'      941        1092166      413953         8           2.1014           0.0000         -           0.0000         -\n'
b'      946        1099719      416378         8           2.1014           0.0000         -           0.0000         -\n'
b'*     950        1104881      418031         8           2.0501           0.0000         -           0.0000         -\n'
b'      951        1106759      418293         8           2.0501           0.0000         -           0.0000         -\n'
b'      956        1114337      420822         8           2.0501           0.0000         -           0.0000         -\n'
b'      961        1121812      423288         8           2.0501           0.0000         -           0.0008         -\n'
b'      966        1129098      425532         8           2.0501           0.0000         -           0.0012         -\n'
b'      971        1136232      427862         8           2.0501           0.0000         -           0.0014         -\n'
b'      976        1143732      430209         8           2.0501           0.0000         -           0.0021         -\n'
b'      981        1150618      432571         8           2.0501           0.0000         -           0.0021         -\n'
b'      986        1157778      435075         8           2.0501           0.0000         -           0.0022         -\n'
b'      991        1165604      437665         8           2.0501           0.0000         -           0.0023         -\n'
b'      997        1172506      439977         8           2.0501           0.0000         -           0.0024         -\n'
b'     1002        1180666      442600         8           2.0501           0.0000         -           0.0025         -\n'
b'     1007        1188108      444897         8           2.0501           0.0000         -           0.0028         -\n'
b'     1012        1195474      447298         8           2.0501           0.0000         -           0.0033         -\n'
b'     1017        1202989      449694         8           2.0501           0.0000         -           0.0033         -\n'
b'     1022        1210683      452092         8           2.0501           0.0000         -           0.0034         -\n'
b'     1027        1218332      454438         8           2.0501           0.0000         -           0.0036         -\n'
b'     1032        1226063      456804         8           2.0501           0.0000         -           0.0036         -\n'
b'     1037        1233301      459548         8           2.0501           0.0000         -           0.0036         -\n'
b'     1042        1240362      462075         8           2.0501           0.0000         -           0.0036         -\n'
b'     1047        1247064      464340         8           2.0501           0.0000         -           0.0036         -\n'
b'     1052        1254579      466784         8           2.0501           0.0000         -           0.0036         -\n'
b'     1057        1261437      468953         8           2.0501           0.0000         -           0.0036         -\n'
b'     1062        1269061      471305         8           2.0501           0.0000         -           0.0036         -\n'
b'     1067        1276948      473738         8           2.0501           0.0000         -           0.0036         -\n'
b'     1073        1284126      476042         8           2.0501           0.0000         -           0.0036         -\n'
b'     1078        1291850      478678         8           2.0501           0.0000         -           0.0036         -\n'
b'     1083        1299356      481171         8           2.0501           0.0000         -           0.0036         -\n'
b'     1088        1306968      483667         8           2.0501           0.0000         -           0.0036         -\n'
b'     1093        1314417      485998         8           2.0501           0.0000         -           0.0036         -\n'
b'     1098        1321997      488447         8           2.0501           0.0000         -           0.0036         -\n'
b'     1103        1329811      491069         8           2.0501           0.0000         -           0.0036         -\n'
b'     1108        1336696      493319         8           2.0501           0.0000         -           0.0036         -\n'
b'     1113        1343856      495655         8           2.0501           0.0000         -           0.0038         -\n'
b'     1118        1350648      497839         8           2.0501           0.0000         -           0.0038         -\n'
b'     1123        1357865      500168         8           2.0501           0.0000         -           0.0040         -\n'
b'     1128        1365201      502626         8           2.0501           0.0000         -           0.0040         -\n'
b'     1134        1372780      505252         8           2.0501           0.0000         -           0.0043         -\n'
b'     1139        1380890      508007         8           2.0501           0.0000         -           0.0043         -\n'
b'     1144        1388654      510525         8           2.0501           0.0000         -           0.0043         -\n'
b'     1149        1396441      512906         8           2.0501           0.0000         -           0.0043         -\n'
b'     1154        1404213      515398         8           2.0501           0.0000         -           0.0043         -\n'
b'     1159        1411994      517788         8           2.0501           0.0000         -           0.0044         -\n'
b'     1164        1419736      520455         8           2.0501           0.0000         -           0.0044         -\n'
b'     1169        1427106      523098         8           2.0501           0.0000         -           0.0044         -\n'
b'     1174        1434516      525523         8           2.0501           0.0000         -           0.0045         -\n'
b'     1179        1442005      527975         8           2.0501           0.0000         -           0.0048         -\n'
b'     1184        1449093      530387         8           2.0501           0.0000         -           0.0048         -\n'
b'     1189        1456677      533034         8           2.0501           0.0000         -           0.0060         -\n'
b'     1194        1463793      535368         8           2.0501           0.0000         -           0.0061         -\n'
b'     1199        1471215      537607         8           2.0501           0.0000         -           0.0061         -\n'
b'     1204        1478921      539892         8           2.0501           0.0000         -           0.0062         -\n'
b'     1210        1486829      542391         8           2.0501           0.0000         -           0.0068         -\n'
b'     1215        1494760      544737         8           2.0501           0.0000         -           0.0068         -\n'
b'     1220        1502063      547156         8           2.0501           0.0000         -           0.0074         -\n'
b'     1225        1510129      549699         8           2.0501           0.0000         -           0.0074         -\n'
b'     1230        1518298      552207         8           2.0501           0.0000         -           0.0074         -\n'
b'     1235        1525331      554516         8           2.0501           0.0000         -           0.0074         -\n'
b'     1240        1532787      557044         8           2.0501           0.0000         -           0.0085         -\n'
b'     1245        1540143      559288         8           2.0501           0.0000         -           0.0086         -\n'
b'     1250        1547901      561683         8           2.0501           0.0000         -           0.0086         -\n'
b'     1255        1555532      564032         8           2.0501           0.0000         -           0.0086         -\n'
b'     1260        1563531      566539         8           2.0501           0.0000         -           0.0086         -\n'
b'     1265        1571621      569017         8           2.0501           0.0000         -           0.0086         -\n'
b'     1270        1579264      571301         8           2.0501           0.0000         -           0.0086         -\n'
b'     1276        1586612      573579         8           2.0501           0.0000         -           0.0091         -\n'
b'     1281        1594453      575925         8           2.0501           0.0000         -           0.0091         -\n'
b'     1286        1602263      578382         8           2.0501           0.0000         -           0.0097         -\n'
b'     1291        1610105      580716         8           2.0501           0.0000         -           0.0098         -\n'
b'     1296        1617447      582810         8           2.0501           0.0000         -           0.0098         -\n'
b'     1301        1624900      585077         8           2.0501           0.0000         -           0.0100         -\n'
b'     1306        1632595      587418         8           2.0501           0.0000         -           0.0102         -\n'
b'     1311        1640672      589912         8           2.0501           0.0000         -           0.0102         -\n'
b'     1316        1648692      592427         8           2.0501           0.0000         -           0.0106         -\n'
b'     1321        1655553      594651         8           2.0501           0.0000         -           0.0106         -\n'
b'     1326        1663875      597350         8           2.0501           0.0000         -           0.0106         -\n'
b'     1331        1671380      599804         8           2.0501           0.0000         -           0.0106         -\n'
b'     1336        1679066      602224         8           2.0501           0.0000         -           0.0106         -\n'
b'*    1339        1683290      603532         8           2.0074           0.0000         -           0.0108         -\n'
b'     1341        1686415      603808         8           2.0074           0.0000         -           0.0108         -\n'
b'     1346        1693762      606059         8           2.0074           0.0000         -           0.0112         -\n'
b'     1352        1701700      608461         8           2.0074           0.0000         -           0.0113         -\n'
b'     1357        1709045      610931         8           2.0074           0.0000         -           0.0114         -\n'
b'     1362        1717249      613466         8           2.0074           0.0000         -           0.0114         -\n'
b'     1367        1726021      616245         8           2.0074           0.0000         -           0.0114         -\n'
b'     1372        1733924      618663         8           2.0074           0.0000         -           0.0115         -\n'
b'     1377        1741837      621099         8           2.0074           0.0000         -           0.0115         -\n'
b'     1382        1749679      623570         8           2.0074           0.0000         -           0.0115         -\n'
b'     1387        1757015      625920         8           2.0074           0.0000         -           0.0116         -\n'
b'     1392        1764702      628306         8           2.0074           0.0000         -           0.0116         -\n'
b'     1397        1772431      630639         8           2.0074           0.0000         -           0.0118         -\n'
b'     1402        1780314      633174         8           2.0074           0.0000         -           0.0119         -\n'
b'     1407        1788221      635468         8           2.0074           0.0000         -           0.0120         -\n'
b'     1412        1795553      637826         8           2.0074           0.0000         -           0.0120         -\n'
b'     1417        1803916      640425         8           2.0074           0.0000         -           0.0121         -\n'
b'     1423        1811861      642863         8           2.0074           0.0000         -           0.0121         -\n'
b'     1428        1819189      645254         8           2.0074           0.0000         -           0.0122         -\n'
b'     1433        1826680      647598         8           2.0074           0.0000         -           0.0124         -\n'
b'     1438        1834595      649969         8           2.0074           0.0000         -           0.0124         -\n'
b'     1443        1842663      652469         8           2.0074           0.0000         -           0.0124         -\n'
b'     1448        1850367      654879         8           2.0074           0.0000         -           0.0125         -\n'
b'     1453        1857601      657102         8           2.0074           0.0000         -           0.0127         -\n'
b'     1458        1865105      659396         8           2.0074           0.0000         -           0.0127         -\n'
b'     1463        1872761      661597         8           2.0074           0.0000         -           0.0128         -\n'
b'     1468        1880559      663864         8           2.0074           0.0000         -           0.0128         -\n'
b'     1473        1888308      666303         8           2.0074           0.0000         -           0.0128         -\n'
b'     1478        1895747      668930         8           2.0074           0.0000         -           0.0128         -\n'
b'     1483        1903717      671317         8           2.0074           0.0000         -           0.0129         -\n'
b'     1488        1911755      673855         8           2.0074           0.0000         -           0.0129         -\n'
b'     1493        1919300      676250         8           2.0074           0.0000         -           0.0131         -\n'
b'     1498        1926782      678688         8           2.0074           0.0000         -           0.0131         -\n'
b'*    1502        1931900      680356         8           1.9689           0.0000         -           0.0131         -\n'
b'     1503        1934255      680579         8           1.9689           0.0000         -           0.0131         -\n'
b'     1508        1941523      682850         8           1.9689           0.0000         -           0.0131         -\n'
b'     1513        1949617      685283         8           1.9689           0.0000         -           0.0132         -\n'
b'     1519        1957185      687686         8           1.9689           0.0000         -           0.0132         -\n'
b'     1524        1965027      690244         8           1.9689           0.0000         -           0.0132         -\n'
b'     1529        1973035      692860         8           1.9689           0.0000         -           0.0132         -\n'
b'     1534        1980923      695424         8           1.9689           0.0000         -           0.0132         -\n'
b'     1539        1988910      697974         8           1.9689           0.0000         -           0.0133         -\n'
b'     1544        1997414      700734         8           1.9689           0.0000         -           0.0134         -\n'
b'     1549        2005579      703175         8           1.9689           0.0000         -           0.0136         -\n'
b'     1554        2013606      705583         8           1.9689           0.0000         -           0.0137         -\n'
b'     1559        2021593      708119         8           1.9689           0.0000         -           0.0137         -\n'
b'     1564        2029756      710502         8           1.9689           0.0000         -           0.0138         -\n'
b'     1569        2038001      712889         8           1.9689           0.0000         -           0.0138         -\n'
b'     1574        2046072      715291         8           1.9689           0.0000         -           0.0139         -\n'
b'     1579        2053875      717648         8           1.9689           0.0000         -           0.0140         -\n'
b'     1585        2061997      720039         8           1.9689           0.0000         -           0.0140         -\n'
b'     1590        2069251      722584         8           1.9689           0.0000         -           0.0140         -\n'
b'     1595        2076365      725055         8           1.9689           0.0000         -           0.0140         -\n'
b'     1600        2084341      727529         8           1.9689           0.0000         -           0.0140         -\n'
b'     1605        2092287      729929         8           1.9689           0.0000         -           0.0140         -\n'
b'     1610        2100237      732395         8           1.9689           0.0000         -           0.0140         -\n'
b'     1615        2107828      734703         8           1.9689           0.0000         -           0.0142         -\n'
b'     1620        2115824      737224         8           1.9689           0.0000         -           0.0142         -\n'
b'     1625        2124272      739899         8           1.9689           0.0000         -           0.0143         -\n'
b'     1630        2132067      742232         8           1.9689           0.0000         -           0.0143         -\n'
b'     1635        2140365      744567         8           1.9689           0.0000         -           0.0144         -\n'
b'     1640        2148853      746995         8           1.9689           0.0000         -           0.0145         -\n'
b'     1645        2157370      749601         8           1.9689           0.0000         -           0.0146         -\n'
b'     1650        2165659      752099         8           1.9689           0.0000         -           0.0146         -\n'
b'     1656        2174071      754483         8           1.9689           0.0000         -           0.0146         -\n'
b'     1661        2182231      757011         8           1.9689           0.0000         -           0.0146         -\n'
b'     1666        2189959      759440         8           1.9689           0.0000         -           0.0146         -\n'
b'     1671        2198358      761885         8           1.9689           0.0000         -           0.0146         -\n'
b'     1676        2206586      764655         8           1.9689           0.0000         -           0.0146         -\n'
