b'The following solver is parallelized by UG version 0.9.1 [GitHash: ]\n'
b'SCIP version 7.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 5.0.2] [GitHash: e9d280a398]\n'
b'Copyright (C) 2002-2020 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)\n'
b'External codes: \n'
b'  Readline 7.0         GNU library for command line editing (gnu.org/s/readline)\n'
b'  SoPlex 5.0.2         Linear Programming Solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: e24c304e]\n'
b'  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (www.coin-or.org/CppAD)\n'
b'  ZLIB 1.2.11          General purpose compression library by J. Gailly and M. Adler (zlib.net)\n'
b'  GMP 6.1.2            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)\n'
b'  ZIMPL 3.4.0          Zuse Institute Mathematical Programming Language developed by T. Koch (zimpl.zib.de)\n'
b'Default LC presolving (default).\n'
b'Original Problem   :\n'
b'  Problem name     : 019\n'
b'  Variables        : 5320 (1200 binary, 0 integer, 0 implicit integer, 4120 continuous)\n'
b'  Constraints      : 13854\n'
b'  Objective sense  : minimize\n'
b'Presolved Problem  :\n'
b'  Variables        : 1485 (442 binary, 0 integer, 0 implicit integer, 1043 continuous)\n'
b'  Constraints      : 1653\n'
b'Constraints        : Number\n'
b'  knapsack         : 8 \n'
b'  setppc           : 116 \n'
b'  linear           : 1522 \n'
b'  logicor          : 7 \n'
b'** Instance transfer method used: 0\n'
b'** ParaScipInstance copy does not increase the number of variables. **\n'
b'LC is working with racing ramp-up and with rebuilding tree after racing.\n'
b'                               Nodes    Active                                            \n'
b'     Time          Nodes        Left   Solvers     Best Integer        Best Node       Gap     Best Node(S)    Gap(S)\n'
b'      123         142032      108755         8           3.6457           0.0000         -           0.0425         -\n'
b'      128         149477      112790         8           3.6457           0.0000         -           0.0425         -\n'
b'      133         156843      116692         8           3.6457           0.0000         -           0.0425         -\n'
b'      138         164501      120888         8           3.6457           0.0000         -           0.0425         -\n'
b'      143         172240      124863         8           3.6457           0.0000         -           0.0425         -\n'
b'*     146         176455      127070         8           3.4618           0.0000         -           0.0425         -\n'
b'      148         179770      128626         8           3.4618           0.0000         -           0.0425         -\n'
b'      153         187285      132323         8           3.4618           0.0000         -           0.0425         -\n'
b'      158         195014      136065         8           3.4618           0.0000         -           0.0425         -\n'
b'      163         202542      139595         8           3.4618           0.0000         -           0.0425         -\n'
b'      168         210443      143339         8           3.4618           0.0000         -           0.0425         -\n'
b'      173         218364      147091         8           3.4618           0.0000         -           0.0425         -\n'
b'      178         226045      150688         8           3.4618           0.0000         -           0.0425         -\n'
b'      184         233231      154036         8           3.4618           0.0000         -           0.0425         -\n'
b'      189         240367      157522         8           3.4618           0.0000         -           0.0431         -\n'
b'*     191         244746      159704         8           3.2449           0.0000         -           0.0431         -\n'
b'      194         248083      160959         8           3.2449           0.0000         -           0.0436         -\n'
b'      199         255834      164705         8           3.2449           0.0000         -           0.0444         -\n'
b'      204         263560      168331         8           3.2449           0.0000         -           0.0444         -\n'
b'      209         270950      171741         8           3.2449           0.0000         -           0.0444         -\n'
b'      214         279089      175451         8           3.2449           0.0000         -           0.0444         -\n'
b'      219         287222      179346         8           3.2449           0.0000         -           0.0444         -\n'
b'      224         294739      182827         8           3.2449           0.0000         -           0.0447         -\n'
b'      229         302213      186368         8           3.2449           0.0000         -           0.0450         -\n'
b'      234         310253      189967         8           3.2449           0.0000         -           0.0450         -\n'
b'      240         318096      193481         8           3.2449           0.0000         -           0.0452         -\n'
b'      245         325782      196932         8           3.2449           0.0000         -           0.0461         -\n'
b'      250         333726      200430         8           3.2449           0.0000         -           0.0462         -\n'
b'      255         341532      203868         8           3.2449           0.0000         -           0.0462         -\n'
b'      260         349621      207428         8           3.2449           0.0000         -           0.0462         -\n'
b'      265         357645      210390         8           3.2449           0.0000         -           0.0462         -\n'
b'*     265         358261      210629         8           2.9483           0.0000         -           0.0462         -\n'
b'*     265         358261      210627         8           2.5990           0.0000         -           0.0462         -\n'
b'      270         366092      213344         8           2.5990           0.0000         -           0.0462         -\n'
b'      275         374438      217110         8           2.5990           0.0000         -           0.0462         -\n'
b'      280         382440      220618         8           2.5990           0.0000         -           0.0462         -\n'
b'      285         390631      224017         8           2.5990           0.0000         -           0.0462         -\n'
b'      290         398604      226956         8           2.5990           0.0000         -           0.0467         -\n'
b'      296         407200      230531         8           2.5990           0.0000         -           0.0467         -\n'
b'      301         415572      233953         8           2.5990           0.0000         -           0.0468         -\n'
b'      306         424188      237488         8           2.5990           0.0000         -           0.0468         -\n'
b'      311         432250      240558         8           2.5990           0.0000         -           0.0468         -\n'
b'      316         440855      243063         8           2.5990           0.0000         -           0.0469         -\n'
b'      321         449798      246755         8           2.5990           0.0000         -           0.0469         -\n'
b'      326         458153      250195         8           2.5990           0.0000         -           0.0469         -\n'
b'      331         466734      253307         8           2.5990           0.0000         -           0.0469         -\n'
b'      336         475130      256853         8           2.5990           0.0000         -           0.0469         -\n'
b'      341         482908      259037         8           2.5990           0.0000         -           0.0470         -\n'
b'      346         491522      262565         8           2.5990           0.0000         -           0.0477         -\n'
b'      351         500321      266254         8           2.5990           0.0000         -           0.0481         -\n'
b'      356         509323      270065         8           2.5990           0.0000         -           0.0484         -\n'
b'      361         518036      273888         8           2.5990           0.0000         -           0.0485         -\n'
b'      367         526337      277322         8           2.5990           0.0000         -           0.0485         -\n'
b'      372         535268      280976         8           2.5990           0.0000         -           0.0485         -\n'
b'      377         544374      284618         8           2.5990           0.0000         -           0.0485         -\n'
b'      382         553086      288163         8           2.5990           0.0000         -           0.0485         -\n'
b'      387         562032      291837         8           2.5990           0.0000         -           0.0485         -\n'
b'      392         570649      295546         8           2.5990           0.0000         -           0.0487         -\n'
b'*     394         574711      297219         8           2.1699           0.0000         -           0.0487         -\n'
b'      397         578780      296892         8           2.1699           0.0000         -           0.0487         -\n'
b'      402         587834      300506         8           2.1699           0.0000         -           0.0487         -\n'
b'      407         596433      303862         8           2.1699           0.0000         -           0.0487         -\n'
b'      412         605423      307372         8           2.1699           0.0000         -           0.0487         -\n'
b'      417         614735      310991         8           2.1699           0.0000         -           0.0487         -\n'
b'      422         623331      314366         8           2.1699           0.0000         -           0.0487         -\n'
b'      428         632144      317846         8           2.1699           0.0000         -           0.0487         -\n'
b'      433         640982      321285         8           2.1699           0.0000         -           0.0489         -\n'
b'      438         649839      324708         8           2.1699           0.0000         -           0.0490         -\n'
b'      443         658914      327816         8           2.1699           0.0000         -           0.0491         -\n'
b'      448         667393      331079         8           2.1699           0.0000         -           0.0492         -\n'
b'      453         676121      334339         8           2.1699           0.0000         -           0.0493         -\n'
b'      458         685149      337673         8           2.1699           0.0000         -           0.0493         -\n'
b'      463         694702      340670         8           2.1699           0.0000         -           0.0493         -\n'
b'      468         704020      344205         8           2.1699           0.0000         -           0.0493         -\n'
b'      473         713627      347747         8           2.1699           0.0000         -           0.0495         -\n'
b'      478         723055      351243         8           2.1699           0.0000         -           0.0495         -\n'
b'      484         732620      354028         8           2.1699           0.0000         -           0.0497         -\n'
b'      489         742504      357525         8           2.1699           0.0000         -           0.0497         -\n'
b'      494         751879      360953         8           2.1699           0.0000         -           0.0499         -\n'
b'      499         761114      364322         8           2.1699           0.0000         -           0.0503         -\n'
b'      504         770782      367916         8           2.1699           0.0000         -           0.0505         -\n'
b'      509         779991      370670         8           2.1699           0.0000         -           0.0507         -\n'
b'      514         790052      374337         8           2.1699           0.0000         -           0.0509         -\n'
b'      519         799567      377805         8           2.1699           0.0000         -           0.0512         -\n'
b'      524         808794      381086         8           2.1699           0.0000         -           0.0515         -\n'
b'      529         818437      384421         8           2.1699           0.0000         -           0.0515         -\n'
b'      534         828030      387717         8           2.1699           0.0000         -           0.0520         -\n'
b'      539         837389      390530         8           2.1699           0.0000         -           0.0522         -\n'
b'      544         847572      394330         8           2.1699           0.0000         -           0.0527         -\n'
b'      550         856739      397565         8           2.1699           0.0000         -           0.0527         -\n'
b'      555         866763      401068         8           2.1699           0.0000         -           0.0528         -\n'
b'      560         876016      404776         8           2.1699           0.0000         -           0.0528         -\n'
b'      565         885479      408468         8           2.1699           0.0000         -           0.0532         -\n'
b'*     567         890132      410099         8           2.0218           0.0000         -           0.0533         -\n'
b'      570         895917      411012         8           2.0218           0.0000         -           0.0533         -\n'
b'      575         906614      414527         8           2.0218           0.0000         -           0.0541         -\n'
b'      580         916224      417807         8           2.0218           0.0000         -           0.0543         -\n'
b'      585         925563      420996         8           2.0218           0.0000         -           0.0543         -\n'
b'      590         935395      424291         8           2.0218           0.0000         -           0.0544         -\n'
b'      595         945275      427680         8           2.0218           0.0000         -           0.0546         -\n'
b'      600         954641      430868         8           2.0218           0.0000         -           0.0547         -\n'
b'      605         963905      434240         8           2.0218           0.0000         -           0.0560         -\n'
b'      610         973668      437548         8           2.0218           0.0000         -           0.0560         -\n'
b'      615         983409      441147         8           2.0218           0.0000         -           0.0561         -\n'
b'      620         993501      444576         8           2.0218           0.0000         -           0.0562         -\n'
b'      626        1003414      447616         8           2.0218           0.0000         -           0.0565         -\n'
b'      631        1013118      450980         8           2.0218           0.0000         -           0.0569         -\n'
b'      636        1022358      454118         8           2.0218           0.0000         -           0.0570         -\n'
b'      641        1032543      457336         8           2.0218           0.0000         -           0.0572         -\n'
b'      646        1043015      460879         8           2.0218           0.0000         -           0.0577         -\n'
b'      651        1053875      464621         8           2.0218           0.0000         -           0.0581         -\n'
b'      656        1064434      468188         8           2.0218           0.0000         -           0.0590         -\n'
b'      661        1075188      471745         8           2.0218           0.0000         -           0.0590         -\n'
b'      666        1085230      475127         8           2.0218           0.0000         -           0.0593         -\n'
b'      671        1095274      477872         8           2.0218           0.0000         -           0.0596         -\n'
b'      676        1104679      481004         8           2.0218           0.0000         -           0.0604         -\n'
b'      681        1115121      484438         8           2.0218           0.0000         -           0.0606         -\n'
b'      686        1125118      487740         8           2.0218           0.0000         -           0.0613         -\n'
b'      691        1135231      491049         8           2.0218           0.0000         -           0.0615         -\n'
b'      697        1145465      494419         8           2.0218           0.0000         -           0.0615         -\n'
b'      702        1155741      497352         8           2.0218           0.0000         -           0.0623         -\n'
b'      707        1166374      500660         8           2.0218           0.0000         -           0.0624         -\n'
b'      712        1175983      503879         8           2.0218           0.0000         -           0.0626         -\n'
b'      717        1186214      507156         8           2.0218           0.0000         -           0.0631         -\n'
b'      722        1196784      510488         8           2.0218           0.0000         -           0.0635         -\n'
b'      727        1206475      513594         8           2.0218           0.0000         -           0.0645         -\n'
b'      732        1216423      516925         8           2.0218           0.0000         -           0.0653         -\n'
b'      737        1227662      520549         8           2.0218           0.0000         -           0.0660         -\n'
b'      742        1237873      523893         8           2.0218           0.0000         -           0.0681         -\n'
b'      747        1248215      527303         8           2.0218           0.0000         -           0.0687         -\n'
b'      752        1258090      530556         8           2.0218           0.0000         -           0.0696         -\n'
b'      757        1269077      533982         8           2.0218           0.0000         -           0.0698         -\n'
b'      763        1279139      537267         8           2.0218           0.0000         -           0.0703         -\n'
b'      768        1289626      540609         8           2.0218           0.0000         -           0.0717         -\n'
b'      773        1300258      544061         8           2.0218           0.0000         -           0.0726         -\n'
b'      778        1310621      547368         8           2.0218           0.0000         -           0.0731         -\n'
b'      783        1320698      550516         8           2.0218           0.0000         -           0.0732         -\n'
b'      788        1331689      553498         8           2.0218           0.0000         -           0.0734         -\n'
b'      793        1342358      556402         8           2.0218           0.0000         -           0.0746         -\n'
b'      798        1352909      559658         8           2.0218           0.0000         -           0.0746         -\n'
b'      803        1363580      562910         8           2.0218           0.0000         -           0.0746         -\n'
b'      808        1374349      566142         8           2.0218           0.0000         -           0.0754         -\n'
b'      813        1385985      569478         8           2.0218           0.0000         -           0.0776         -\n'
b'      818        1397804      572579         8           2.0218           0.0000         -           0.0781         -\n'
b'      823        1408832      575749         8           2.0218           0.0000         -           0.0789         -\n'
b'      828        1421110      578354         8           2.0218           0.0000         -           0.0795         -\n'
b'      833        1431356      581507         8           2.0218           0.0000         -           0.0807         -\n'
b'      838        1442617      584696         8           2.0218           0.0000         -           0.0809         -\n'
b'      843        1453560      588117         8           2.0218           0.0000         -           0.0837         -\n'
b'      848        1464102      591355         8           2.0218           0.0000         -           0.0856         -\n'
b'      854        1475725      594901         8           2.0218           0.0000         -           0.0864         -\n'
b'      859        1486267      597786         8           2.0218           0.0000         -           0.0878         -\n'
b'      864        1496785      600668         8           2.0218           0.0000         -           0.0886         -\n'
b'      869        1507780      603793         8           2.0218           0.0000         -           0.0886         -\n'
b'      874        1518389      606727         8           2.0218           0.0000         -           0.0886         -\n'
b'      879        1530570      610256         8           2.0218           0.0000         -           0.0886         -\n'
b'      884        1541996      612223         8           2.0218           0.0000         -           0.0886         -\n'
b'      889        1553191      615274         8           2.0218           0.0000         -           0.0886         -\n'
b'      894        1564319      618292         8           2.0218           0.0000         -           0.0886         -\n'
b'      899        1575692      621710         8           2.0218           0.0000         -           0.0886         -\n'
b'      904        1586368      624938         8           2.0218           0.0000         -           0.0886         -\n'
b'      909        1598294      624132         8           2.0218           0.0000         -           0.0886         -\n'
b'      914        1608778      627509         8           2.0218           0.0000         -           0.0886         -\n'
b'      919        1619967      630846         8           2.0218           0.0000         -           0.0886         -\n'
b'      924        1631204      633704         8           2.0218           0.0000         -           0.0886         -\n'
b'      930        1642124      636761         8           2.0218           0.0000         -           0.0886         -\n'
b'      935        1653489      640034         8           2.0218           0.0000         -           0.0886         -\n'
b'      940        1664163      643254         8           2.0218           0.0000         -           0.0886         -\n'
b'      945        1675387      645353         8           2.0218           0.0000         -           0.0886         -\n'
b'      950        1685777      648307         8           2.0218           0.0000         -           0.0886         -\n'
b'      955        1696501      651302         8           2.0218           0.0000         -           0.0886         -\n'
b'      960        1706830      654231         8           2.0218           0.0000         -           0.0886         -\n'
b'      965        1719603      657594         8           2.0218           0.0000         -           0.0886         -\n'
b'      970        1731437      661090         8           2.0218           0.0000         -           0.0886         -\n'
b'      975        1742180      664051         8           2.0218           0.0000         -           0.0886         -\n'
b'      980        1752210      666747         8           2.0218           0.0000         -           0.0886         -\n'
b'      985        1763530      669842         8           2.0218           0.0000         -           0.0886         -\n'
b'      990        1774699      672856         8           2.0218           0.0000         -           0.0886         -\n'
b'      995        1785342      675653         8           2.0218           0.0000         -           0.0886         -\n'
b'     1000        1796099      678695         8           2.0218           0.0000         -           0.0886         -\n'
b'     1006        1806849      681587         8           2.0218           0.0000         -           0.0886         -\n'
b'     1011        1818137      684727         8           2.0218           0.0000         -           0.0886         -\n'
b'     1016        1829258      687983         8           2.0218           0.0000         -           0.0886         -\n'
b'     1021        1841193      691237         8           2.0218           0.0000         -           0.0886         -\n'
b'     1026        1852132      694472         8           2.0218           0.0000         -           0.0886         -\n'
b'     1031        1862932      697677         8           2.0218           0.0000         -           0.0886         -\n'
b'     1036        1873698      700640         8           2.0218           0.0000         -           0.0886         -\n'
b'     1041        1885624      703813         8           2.0218           0.0000         -           0.0886         -\n'
b'     1046        1896996      706724         8           2.0218           0.0000         -           0.0886         -\n'
b'     1051        1910171      709667         8           2.0218           0.0000         -           0.0886         -\n'
b'     1056        1922861      710875         8           2.0218           0.0000         -           0.0886         -\n'
b'     1061        1934761      714111         8           2.0218           0.0000         -           0.0886         -\n'
b'     1066        1946674      717074         8           2.0218           0.0000         -           0.0886         -\n'
b'     1071        1958090      719948         8           2.0218           0.0000         -           0.0886         -\n'
b'     1076        1970087      722690         8           2.0218           0.0000         -           0.0886         -\n'
b'     1081        1982594      725262         8           2.0218           0.0000         -           0.0886         -\n'
b'     1086        1994747      728438         8           2.0218           0.0000         -           0.0886         -\n'
b'     1092        2007193      731696         8           2.0218           0.0000         -           0.0886         -\n'
b'     1097        2018812      734843         8           2.0218           0.0000         -           0.0887         -\n'
b'     1102        2030083      733770         8           2.0218           0.0000         -           0.0889         -\n'
b'     1107        2040965      736712         8           2.0218           0.0000         -           0.0896         -\n'
b'     1112        2052127      739576         8           2.0218           0.0000         -           0.0897         -\n'
b'*    1113        2054844      740220         8           2.0160           0.0000         -           0.0897         -\n'
b'     1117        2063866      742388         8           2.0160           0.0000         -           0.0897         -\n'
b'     1122        2075464      745538         8           2.0160           0.0000         -           0.0897         -\n'
b'     1127        2087208      744022         8           2.0160           0.0000         -           0.0897         -\n'
b'     1132        2098675      746874         8           2.0160           0.0000         -           0.0897         -\n'
b'     1137        2110393      749693         8           2.0160           0.0000         -           0.0897         -\n'
b'     1142        2122620      752795         8           2.0160           0.0000         -           0.0897         -\n'
b'     1147        2133514      755781         8           2.0160           0.0000         -           0.0897         -\n'
b'     1152        2145015      758685         8           2.0160           0.0000         -           0.0897         -\n'
b'     1157        2157076      761642         8           2.0160           0.0000         -           0.0897         -\n'
b'     1162        2169348      764580         8           2.0160           0.0000         -           0.0897         -\n'
b'     1168        2181501      767601         8           2.0160           0.0000         -           0.0897         -\n'
b'     1173        2193395      770800         8           2.0160           0.0000         -           0.0897         -\n'
b'     1178        2205967      773950         8           2.0160           0.0000         -           0.0897         -\n'
b'     1183        2219180      777298         8           2.0160           0.0000         -           0.0897         -\n'
b'     1188        2230971      780457         8           2.0160           0.0000         -           0.0897         -\n'
b'     1193        2243046      783872         8           2.0160           0.0000         -           0.0897         -\n'
b'     1198        2256472      786961         8           2.0160           0.0000         -           0.0897         -\n'
b'     1203        2268803      790055         8           2.0160           0.0000         -           0.0897         -\n'
b'     1208        2281192      793113         8           2.0160           0.0000         -           0.0897         -\n'
b'     1213        2293799      796097         8           2.0160           0.0000         -           0.0897         -\n'
b'     1218        2305504      798960         8           2.0160           0.0000         -           0.0897         -\n'
b'     1223        2318005      802210         8           2.0160           0.0000         -           0.0897         -\n'
b'     1228        2329492      805124         8           2.0160           0.0000         -           0.0897         -\n'
b'     1233        2341471      807935         8           2.0160           0.0000         -           0.0897         -\n'
b'     1238        2352175      810554         8           2.0160           0.0000         -           0.0897         -\n'
b'     1244        2363697      813415         8           2.0160           0.0000         -           0.0897         -\n'
b'     1249        2375803      816440         8           2.0160           0.0000         -           0.0897         -\n'
b'     1254        2387795      819552         8           2.0160           0.0000         -           0.0897         -\n'
b'     1259        2400223      822567         8           2.0160           0.0000         -           0.0897         -\n'
b'     1264        2413067      825766         8           2.0160           0.0000         -           0.0897         -\n'
b'     1269        2424650      828738         8           2.0160           0.0000         -           0.0897         -\n'
b'     1274        2436687      831903         8           2.0160           0.0000         -           0.0897         -\n'
b'     1279        2448413      834741         8           2.0160           0.0000         -           0.0897         -\n'
b'     1284        2459552      837448         8           2.0160           0.0000         -           0.0897         -\n'
b'     1289        2471797      840478         8           2.0160           0.0000         -           0.0897         -\n'
b'     1294        2483927      843529         8           2.0160           0.0000         -           0.0897         -\n'
b'     1299        2496208      846571         8           2.0160           0.0000         -           0.0897         -\n'
b'     1304        2508156      849490         8           2.0160           0.0000         -           0.0897         -\n'
b'     1309        2519992      852560         8           2.0160           0.0000         -           0.0897         -\n'
b'     1314        2531811      855601         8           2.0160           0.0000         -           0.0897         -\n'
b'     1319        2543351      858598         8           2.0160           0.0000         -           0.0897         -\n'
b'     1325        2555464      861656         8           2.0160           0.0000         -           0.0897         -\n'
b'     1330        2567015      864370         8           2.0160           0.0000         -           0.0905         -\n'
b'*    1330        2568363      864675         8           2.0083           0.0000         -           0.0905         -\n'
b'*    1330        2568564      864728         8           1.7197           0.0000         -           0.0905         -\n'
b'     1335        2580193      855789         8           1.7197           0.0000         -           0.0909         -\n'
b'     1340        2592006      858711         8           1.7197           0.0000         -           0.0915         -\n'
b'     1345        2603835      861672         8           1.7197           0.0000         -           0.0921         -\n'
b'     1350        2615447      862512         8           1.7197           0.0000         -           0.0925         -\n'
b'     1355        2627282      865292         8           1.7197           0.0000         -           0.0928         -\n'
b'     1360        2638758      868007         8           1.7197           0.0000         -           0.0931         -\n'
b'     1365        2649882      870913         8           1.7197           0.0000         -           0.0934         -\n'
b'     1370        2662315      873987         8           1.7197           0.0000         -           0.0934         -\n'
b'     1375        2674799      876844         8           1.7197           0.0000         -           0.0953         -\n'
b'     1380        2686638      875414         8           1.7197           0.0000         -           0.0957         -\n'
b'     1385        2698425      877913         8           1.7197           0.0000         -           0.0957         -\n'
b'     1390        2711156      880691         8           1.7197           0.0000         -           0.0957         -\n'
b'     1395        2723635      883608         8           1.7197           0.0000         -           0.0957         -\n'
b'     1400        2736160      886567         8           1.7197           0.0000         -           0.0957         -\n'
b'     1406        2748071      889343         8           1.7197           0.0000         -           0.0957         -\n'
b'     1411        2759980      891977         8           1.7197           0.0000         -           0.0957         -\n'
b'     1416        2772103      894804         8           1.7197           0.0000         -           0.0957         -\n'
b'     1421        2784625      897626         8           1.7197           0.0000         -           0.0957         -\n'
b'     1426        2796571      900485         8           1.7197           0.0000         -           0.0957         -\n'
b'     1431        2808670      903252         8           1.7197           0.0000         -           0.0957         -\n'
b'     1436        2819310      905811         8           1.7197           0.0000         -           0.0957         -\n'
b'     1441        2830188      904913         8           1.7197           0.0000         -           0.0957         -\n'
b'     1446        2841588      907596         8           1.7197           0.0000         -           0.0957         -\n'
b'     1451        2853252      909358         8           1.7197           0.0000         -           0.0957         -\n'
b'     1456        2865428      912069         8           1.7197           0.0000         -           0.0957         -\n'
b'     1461        2877479      914765         8           1.7197           0.0000         -           0.0957         -\n'
b'     1466        2890701      917438         8           1.7197           0.0000         -           0.0957         -\n'
b'     1471        2903381      919967         8           1.7197           0.0000         -           0.0957         -\n'
b'     1476        2916439      922806         8           1.7197           0.0000         -           0.0957         -\n'
b'     1481        2928750      925510         8           1.7197           0.0000         -           0.0957         -\n'
b'     1486        2941548      928462         8           1.7197           0.0000         -           0.0957         -\n'
b'     1492        2954325      928004         8           1.7197           0.0000         -           0.0957         -\n'
b'     1497        2966218      930734         8           1.7197           0.0000         -           0.0957         -\n'
b'     1502        2978504      933339         8           1.7197           0.0000         -           0.0957         -\n'
b'     1507        2991155      936198         8           1.7197           0.0000         -           0.0957         -\n'
b'     1512        3003137      938949         8           1.7197           0.0000         -           0.0957         -\n'
b'     1517        3015032      941693         8           1.7197           0.0000         -           0.0957         -\n'
b'     1522        3027849      944682         8           1.7197           0.0000         -           0.0957         -\n'
b'     1527        3041043      947601         8           1.7197           0.0000         -           0.0957         -\n'
b'     1532        3052792      949979         8           1.7197           0.0000         -           0.0957         -\n'
b'     1537        3065526      952588         8           1.7197           0.0000         -           0.0957         -\n'
b'     1542        3077002      955322         8           1.7197           0.0000         -           0.0966         -\n'
b'     1547        3089326      957885         8           1.7197           0.0000         -           0.0966         -\n'
b'     1552        3100922      960539         8           1.7197           0.0000         -           0.0968         -\n'
b'     1557        3113573      963108         8           1.7197           0.0000         -           0.0973         -\n'
b'     1562        3125495      965814         8           1.7197           0.0000         -           0.0973         -\n'
b'     1567        3137544      968555         8           1.7197           0.0000         -           0.0977         -\n'
b'     1573        3150616      971310         8           1.7197           0.0000         -           0.0980         -\n'
b'     1578        3162465      974137         8           1.7197           0.0000         -           0.0985         -\n'
b'     1583        3174638      976830         8           1.7197           0.0000         -           0.0990         -\n'
b'     1588        3188235      979706         8           1.7197           0.0000         -           0.0994         -\n'
b'     1593        3201534      982545         8           1.7197           0.0000         -           0.1001         -\n'
b'     1598        3214652      985238         8           1.7197           0.0000         -           0.1008         -\n'
b'     1603        3227336      987862         8           1.7197           0.0000         -           0.1014         -\n'
b'     1608        3239585      990721         8           1.7197           0.0000         -           0.1019         -\n'
b'     1613        3252768      984512         8           1.7197           0.0000         -           0.1019         -\n'
b'     1618        3265202      987010         8           1.7197           0.0000         -           0.1019         -\n'
b'     1623        3278088      989400         8           1.7197           0.0000         -           0.1025         -\n'
b'     1628        3290521      991729         8           1.7197           0.0000         -           0.1026         -\n'
b'     1633        3302894      994060         8           1.7197           0.0000         -           0.1028         -\n'
b'     1638        3314391      996421         8           1.7197           0.0000         -           0.1030         -\n'
b'     1643        3326543      998680         8           1.7197           0.0000         -           0.1030         -\n'
