b'The following solver is parallelized by UG version 0.9.1 [GitHash: ]\n'
b'SCIP version 7.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 5.0.2] [GitHash: e9d280a398]\n'
b'Copyright (C) 2002-2020 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)\n'
b'External codes: \n'
b'  Readline 7.0         GNU library for command line editing (gnu.org/s/readline)\n'
b'  SoPlex 5.0.2         Linear Programming Solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: e24c304e]\n'
b'  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (www.coin-or.org/CppAD)\n'
b'  ZLIB 1.2.11          General purpose compression library by J. Gailly and M. Adler (zlib.net)\n'
b'  GMP 6.1.2            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)\n'
b'  ZIMPL 3.4.0          Zuse Institute Mathematical Programming Language developed by T. Koch (zimpl.zib.de)\n'
b'Default LC presolving (default).\n'
b'Original Problem   :\n'
b'  Problem name     : 028\n'
b'  Variables        : 5320 (1200 binary, 0 integer, 0 implicit integer, 4120 continuous)\n'
b'  Constraints      : 13854\n'
b'  Objective sense  : minimize\n'
b'Presolved Problem  :\n'
b'  Variables        : 1485 (442 binary, 0 integer, 0 implicit integer, 1043 continuous)\n'
b'  Constraints      : 1653\n'
b'Constraints        : Number\n'
b'  knapsack         : 8 \n'
b'  setppc           : 116 \n'
b'  linear           : 1522 \n'
b'  logicor          : 7 \n'
b'** Instance transfer method used: 0\n'
b'** ParaScipInstance copy does not increase the number of variables. **\n'
b'LC is working with racing ramp-up and with rebuilding tree after racing.\n'
b'                               Nodes    Active                                            \n'
b'     Time          Nodes        Left   Solvers     Best Integer        Best Node       Gap     Best Node(S)    Gap(S)\n'
b'      590        1112184      130721         8           0.7535           0.0000         -           0.0000         -\n'
b'      596        1121360      130512         8           0.7535           0.0000         -           0.1273    492.02%\n'
b'      601        1132705      128174         8           0.7535           0.0000         -           0.1273    492.02%\n'
b'      606        1145251      124003         8           0.7535           0.0515         -           0.0515         -\n'
b'      611        1156313      124944         8           0.7535           0.0874         -           0.0874         -\n'
b'      616        1168461      125647         8           0.7535           0.1282    487.90%           0.1282    487.90%\n'
b'      621        1177251      126432         8           0.7535           0.1292    483.34%           0.1292    483.34%\n'
b'      626        1186802      127199         8           0.7535           0.1350    457.96%           0.1350    457.96%\n'
b'      631        1196685      127913         8           0.7535           0.1357    455.21%           0.1399    438.59%\n'
b'      636        1206156      128584         8           0.7535           0.1460    415.95%           0.1499    402.75%\n'
b'      641        1215782      129398         8           0.7535           0.1510    398.95%           0.1510    398.95%\n'
b'      646        1225520      130076         8           0.7535           0.1557    384.03%           0.1605    369.38%\n'
b'      651        1234737      130873         8           0.7535           0.1607    368.89%           0.1607    368.89%\n'
b'      656        1244191      131740         8           0.7535           0.1649    356.80%           0.1649    356.80%\n'
b'      661        1253057      132244         8           0.7535           0.1649    356.80%           0.1655    355.13%\n'
b'      666        1262968      132985         8           0.7535           0.1649    356.80%           0.1677    349.38%\n'
b'      671        1271106      133541         8           0.7535           0.1661    353.51%           0.1661    353.51%\n'
b'      676        1279447      133970         8           0.7535           0.1723    337.24%           0.1723    337.24%\n'
b'      682        1289356      134701         8           0.7535           0.1759    328.30%           0.1759    328.30%\n'
b'      687        1297675      135154         8           0.7535           0.1772    325.10%           0.1772    325.10%\n'
b'      692        1307023      135596         8           0.7535           0.1797    319.32%           0.1797    319.32%\n'
b'      697        1316200      135866         8           0.7535           0.1838    310.00%           0.1841    309.34%\n'
b'      702        1326390      136377         8           0.7535           0.1866    303.69%           0.1866    303.69%\n'
b'      707        1335593      136935         8           0.7535           0.1893    298.01%           0.1895    297.66%\n'
b'      712        1345738      137196         8           0.7535           0.1922    292.12%           0.1922    292.12%\n'
b'      717        1356368      137518         8           0.7535           0.1922    292.12%           0.1922    292.12%\n'
b'      722        1366181      137872         8           0.7535           0.1922    292.12%           0.1929    290.61%\n'
b'      727        1375986      138633         8           0.7535           0.1925    291.44%           0.1925    291.44%\n'
b'      732        1386584      139280         8           0.7535           0.1962    283.95%           0.1962    283.95%\n'
b'      737        1398458      139706         8           0.7535           0.1962    283.95%           0.1962    283.95%\n'
b'      742        1410462      140031         8           0.7535           0.1962    283.95%           0.1962    283.95%\n'
b'      747        1420325      140157         8           0.7535           0.1983    279.91%           0.1983    279.91%\n'
b'      752        1430795      140698         8           0.7535           0.2024    272.36%           0.2024    272.36%\n'
b'      758        1442145      141135         8           0.7535           0.2024    272.36%           0.2027    271.78%\n'
b'      763        1454053      141189         8           0.7535           0.2024    272.36%           0.2024    272.36%\n'
b'      768        1464303      141022         8           0.7535           0.2024    272.36%           0.2035    270.23%\n'
b'      773        1476738      141043         8           0.7535           0.2024    272.36%           0.2024    272.36%\n'
b'      778        1486284      141588         8           0.7535           0.2036    270.04%           0.2036    270.04%\n'
b'      783        1493188      142260         8           0.7535           0.2071    263.82%           0.2071    263.82%\n'
b'      788        1500784      142899         8           0.7535           0.2073    263.47%           0.2073    263.47%\n'
b'      793        1508653      143514         8           0.7535           0.2084    261.54%           0.2108    257.51%\n'
b'      798        1516233      144101         8           0.7535           0.2120    255.33%           0.2133    253.25%\n'
b'      803        1523604      144795         8           0.7535           0.2139    252.32%           0.2139    252.32%\n'
b'      808        1530316      145372         8           0.7535           0.2157    249.30%           0.2157    249.30%\n'
b'      813        1539353      146156         8           0.7535           0.2157    249.30%           0.2157    249.30%\n'
b'      818        1549085      146898         8           0.7535           0.2157    249.30%           0.2157    249.30%\n'
b'      823        1558176      147563         8           0.7535           0.2157    249.30%           0.2157    249.30%\n'
b'      828        1567587      148548         8           0.7535           0.2157    249.30%           0.2157    249.30%\n'
b'      834        1578045      149277         8           0.7535           0.2157    249.30%           0.2162    248.52%\n'
b'      839        1585854      150014         8           0.7535           0.2162    248.52%           0.2162    248.52%\n'
b'      844        1594628      150991         8           0.7535           0.2162    248.52%           0.2162    248.52%\n'
b'      849        1603538      151772         8           0.7535           0.2162    248.52%           0.2162    248.52%\n'
b'      854        1614661      152597         8           0.7535           0.2162    248.52%           0.2162    248.52%\n'
b'      859        1624776      153223         8           0.7535           0.2162    248.52%           0.2162    248.52%\n'
b'      864        1632912      154131         8           0.7535           0.2162    248.52%           0.2162    248.52%\n'
b'      869        1642134      154711         8           0.7535           0.2178    246.01%           0.2178    246.01%\n'
b'      874        1649712      155481         8           0.7535           0.2185    244.78%           0.2185    244.78%\n'
b'      879        1657703      156174         8           0.7535           0.2195    243.23%           0.2195    243.23%\n'
b'      884        1665177      156898         8           0.7535           0.2199    242.60%           0.2221    239.28%\n'
b'      889        1673404      157501         8           0.7535           0.2222    239.15%           0.2222    239.15%\n'
b'      894        1681689      158157         8           0.7535           0.2248    235.14%           0.2248    235.14%\n'
b'      899        1691313      158905         8           0.7535           0.2248    235.14%           0.2248    235.14%\n'
b'      904        1700318      159628         8           0.7535           0.2271    231.85%           0.2271    231.85%\n'
b'      910        1708859      160450         8           0.7535           0.2288    229.38%           0.2288    229.38%\n'
b'      915        1716658      161004         8           0.7535           0.2295    228.35%           0.2295    228.35%\n'
b'      920        1723374      161589         8           0.7535           0.2305    226.84%           0.2305    226.84%\n'
b'      925        1730637      162126         8           0.7535           0.2328    223.70%           0.2332    223.12%\n'
b'      930        1738049      162603         8           0.7535           0.2350    220.57%           0.2350    220.57%\n'
b'      935        1746619      163425         8           0.7535           0.2388    215.55%           0.2388    215.55%\n'
b'      940        1754700      164256         8           0.7535           0.2388    215.55%           0.2388    215.55%\n'
b'      945        1764297      165346         8           0.7535           0.2388    215.55%           0.2388    215.55%\n'
b'      950        1773429      165926         8           0.7535           0.2388    215.55%           0.2388    215.55%\n'
b'      955        1781589      165805         8           0.7535           0.2413    212.32%           0.2413    212.32%\n'
b'      960        1788688      163374         8           0.7535           0.2440    208.80%           0.2440    208.80%\n'
b'      966        1796449      163926         8           0.7535           0.2450    207.59%           0.2450    207.59%\n'
b'      971        1802858      164507         8           0.7535           0.2454    207.06%           0.2454    207.06%\n'
b'      976        1809903      165169         8           0.7535           0.2465    205.62%           0.2465    205.62%\n'
b'      981        1818231      165688         8           0.7535           0.2474    204.60%           0.2474    204.60%\n'
b'      986        1826264      166254         8           0.7535           0.2476    204.35%           0.2476    204.31%\n'
b'      991        1833953      166779         8           0.7535           0.2479    203.99%           0.2479    203.99%\n'
b'      996        1843040      167356         8           0.7535           0.2483    203.50%           0.2483    203.50%\n'
b'     1001        1850065      167939         8           0.7535           0.2483    203.50%           0.2483    203.50%\n'
b'     1006        1856864      168560         8           0.7535           0.2483    203.50%           0.2483    203.50%\n'
b'     1011        1865592      169014         8           0.7535           0.2483    203.50%           0.2483    203.50%\n'
b'     1016        1873939      169489         8           0.7535           0.2485    203.21%           0.2485    203.21%\n'
b'     1021        1880686      169866         8           0.7535           0.2498    201.59%           0.2498    201.59%\n'
b'     1027        1888655      170408         8           0.7535           0.2498    201.59%           0.2498    201.59%\n'
b'     1032        1896935      170879         8           0.7535           0.2498    201.59%           0.2498    201.59%\n'
b'     1037        1906781      171160         8           0.7535           0.2498    201.59%           0.2498    201.59%\n'
b'     1042        1915748      171509         8           0.7535           0.2499    201.48%           0.2499    201.48%\n'
b'     1047        1923407      172074         8           0.7535           0.2503    201.06%           0.2503    201.06%\n'
b'     1052        1930588      172445         8           0.7535           0.2503    201.06%           0.2503    201.06%\n'
b'     1057        1937416      172685         8           0.7535           0.2503    201.06%           0.2503    201.06%\n'
b'     1062        1945302      173210         8           0.7535           0.2513    199.86%           0.2514    199.75%\n'
b'     1067        1954772      173673         8           0.7535           0.2519    199.12%           0.2520    199.03%\n'
b'     1072        1964081      174018         8           0.7535           0.2521    198.84%           0.2522    198.78%\n'
b'     1077        1974724      174236         8           0.7535           0.2525    198.42%           0.2525    198.42%\n'
b'     1082        1982664      174703         8           0.7535           0.2527    198.23%           0.2527    198.23%\n'
b'     1087        1992306      175196         8           0.7535           0.2530    197.81%           0.2530    197.81%\n'
b'     1092        2001275      175528         8           0.7535           0.2531    197.69%           0.2531    197.69%\n'
b'     1097        2009004      175895         8           0.7535           0.2543    196.27%           0.2545    196.09%\n'
b'     1102        2017003      176241         8           0.7535           0.2554    195.01%           0.2554    195.01%\n'
b'     1107        2025172      176522         8           0.7535           0.2559    194.39%           0.2563    193.94%\n'
b'     1112        2033586      176894         8           0.7535           0.2569    193.33%           0.2569    193.33%\n'
b'     1117        2041169      177453         8           0.7535           0.2572    192.91%           0.2572    192.91%\n'
b'     1122        2048312      177847         8           0.7535           0.2582    191.84%           0.2582    191.84%\n'
b'     1128        2056092      178179         8           0.7535           0.2603    189.52%           0.2603    189.52%\n'
b'     1133        2064036      178469         8           0.7535           0.2615    188.10%           0.2615    188.10%\n'
b'     1138        2074289      178902         8           0.7535           0.2622    187.37%           0.2622    187.37%\n'
b'     1143        2082020      179409         8           0.7535           0.2633    186.16%           0.2633    186.16%\n'
b'     1148        2089693      179838         8           0.7535           0.2637    185.74%           0.2637    185.74%\n'
b'     1153        2097112      180278         8           0.7535           0.2644    184.96%           0.2661    183.15%\n'
b'     1158        2103394      180715         8           0.7535           0.2672    181.99%           0.2672    181.99%\n'
b'     1163        2111069      181154         8           0.7535           0.2679    181.23%           0.2679    181.23%\n'
b'     1168        2118098      181774         8           0.7535           0.2688    180.32%           0.2688    180.32%\n'
b'     1173        2124498      182240         8           0.7535           0.2711    177.98%           0.2714    177.59%\n'
b'     1178        2131671      182792         8           0.7535           0.2715    177.53%           0.2715    177.53%\n'
b'     1183        2138664      183152         8           0.7535           0.2720    177.05%           0.2720    177.05%\n'
b'     1188        2145897      181920         8           0.7535           0.2729    176.14%           0.2729    176.14%\n'
b'     1193        2152522      182433         8           0.7535           0.2729    176.14%           0.2729    176.14%\n'
b'     1198        2159648      182938         8           0.7535           0.2742    174.74%           0.2753    173.64%\n'
b'     1203        2167548      183529         8           0.7535           0.2746    174.34%           0.2746    174.34%\n'
b'     1208        2175851      183936         8           0.7535           0.2769    172.10%           0.2769    172.10%\n'
b'     1213        2184101      184426         8           0.7535           0.2776    171.40%           0.2776    171.40%\n'
b'     1218        2192868      184854         8           0.7535           0.2781    170.98%           0.2781    170.98%\n'
b'     1223        2200619      185337         8           0.7535           0.2781    170.98%           0.2781    170.98%\n'
b'     1228        2208266      185899         8           0.7535           0.2791    169.95%           0.2791    169.95%\n'
b'     1233        2215778      186424         8           0.7535           0.2797    169.38%           0.2797    169.38%\n'
b'     1238        2223355      186883         8           0.7535           0.2797    169.38%           0.2797    169.38%\n'
b'     1244        2231910      187283         8           0.7535           0.2797    169.38%           0.2797    169.38%\n'
b'     1249        2240690      187776         8           0.7535           0.2797    169.38%           0.2797    169.38%\n'
b'     1254        2249137      187938         8           0.7535           0.2797    169.38%           0.2797    169.38%\n'
b'     1259        2257295      188372         8           0.7535           0.2797    169.38%           0.2797    169.38%\n'
b'     1264        2266069      188744         8           0.7535           0.2797    169.38%           0.2797    169.38%\n'
b'     1269        2275091      180152         8           0.7535           0.2797    169.38%           0.2797    169.38%\n'
b'     1274        2283307      178807         8           0.7535           0.2812    167.93%           0.2813    167.87%\n'
b'     1279        2291378      168909         8           0.7535           0.2819    167.28%           0.2819    167.28%\n'
b'     1284        2298838      156803         8           0.7535           0.2839    165.42%           0.2839    165.42%\n'
b'     1289        2305675      157124         8           0.7535           0.2844    164.91%           0.2844    164.91%\n'
b'     1294        2312153      157343         8           0.7535           0.2844    164.91%           0.2844    164.91%\n'
b'     1299        2318551      157568         8           0.7535           0.2844    164.91%           0.2844    164.91%\n'
b'     1304        2325830      157767         8           0.7535           0.2844    164.91%           0.2844    164.91%\n'
b'     1309        2332287      158043         8           0.7535           0.2844    164.91%           0.2844    164.91%\n'
b'     1314        2339197      158320         8           0.7535           0.2844    164.91%           0.2844    164.91%\n'
b'     1319        2345725      158531         8           0.7535           0.2844    164.91%           0.2844    164.91%\n'
b'     1324        2352157      157683         8           0.7535           0.2847    164.66%           0.2847    164.66%\n'
b'     1329        2357762      157434         8           0.7535           0.2852    164.20%           0.2852    164.20%\n'
b'     1334        2364242      157178         8           0.7535           0.2855    163.91%           0.2855    163.91%\n'
b'     1339        2371111      157053         8           0.7535           0.2859    163.53%           0.2863    163.14%\n'
b'     1344        2378078      156789         8           0.7535           0.2871    162.40%           0.2871    162.40%\n'
b'     1349        2384179      156454         8           0.7535           0.2885    161.17%           0.2885    161.17%\n'
b'     1354        2389725      156561         8           0.7535           0.2899    159.87%           0.2899    159.87%\n'
b'     1359        2396098      156623         8           0.7535           0.2909    159.00%           0.2914    158.55%\n'
b'     1364        2401975      156652         8           0.7535           0.2919    158.17%           0.2919    158.17%\n'
b'     1369        2407473      156650         8           0.7535           0.2934    156.76%           0.2934    156.76%\n'
b'     1374        2414459      156907         8           0.7535           0.2944    155.90%           0.2944    155.90%\n'
b'     1380        2420522      157022         8           0.7535           0.2949    155.53%           0.2949    155.53%\n'
b'     1385        2426611      157220         8           0.7535           0.2957    154.82%           0.2959    154.67%\n'
b'     1390        2433007      157473         8           0.7535           0.2963    154.29%           0.2963    154.29%\n'
b'     1395        2438995      157655         8           0.7535           0.2968    153.90%           0.2968    153.90%\n'
b'     1400        2445841      158010         8           0.7535           0.2994    151.64%           0.2994    151.64%\n'
b'     1405        2452479      158187         8           0.7535           0.3008    150.51%           0.3008    150.51%\n'
b'     1410        2459722      158387         8           0.7535           0.3015    149.88%           0.3023    149.28%\n'
b'     1415        2466040      158597         8           0.7535           0.3023    149.26%           0.3023    149.26%\n'
b'     1420        2472605      158686         8           0.7535           0.3051    146.96%           0.3051    146.96%\n'
b'     1425        2478916      158686         8           0.7535           0.3067    145.70%           0.3067    145.70%\n'
b'     1430        2486268      158828         8           0.7535           0.3074    145.09%           0.3076    144.95%\n'
b'     1435        2494282      158982         8           0.7535           0.3087    144.06%           0.3087    144.06%\n'
b'     1440        2501988      159048         8           0.7535           0.3102    142.93%           0.3102    142.93%\n'
b'     1445        2509404      159386         8           0.7535           0.3104    142.76%           0.3104    142.76%\n'
b'     1450        2517489      159406         8           0.7535           0.3116    141.78%           0.3116    141.78%\n'
b'     1455        2523184      159412         8           0.7535           0.3132    140.58%           0.3132    140.58%\n'
b'     1460        2530379      159613         8           0.7535           0.3136    140.28%           0.3136    140.28%\n'
b'     1465        2536438      159815         8           0.7535           0.3151    139.16%           0.3151    139.16%\n'
b'     1470        2541856      159854         8           0.7535           0.3164    138.11%           0.3164    138.11%\n'
b'     1475        2547883      160092         8           0.7535           0.3181    136.85%           0.3181    136.85%\n'
b'     1480        2554156      160215         8           0.7535           0.3191    136.15%           0.3191    136.15%\n'
b'     1485        2560273      160559         8           0.7535           0.3202    135.30%           0.3202    135.30%\n'
b'     1490        2565149      160425         8           0.7535           0.3207    134.94%           0.3207    134.94%\n'
b'     1495        2571097      160366         8           0.7535           0.3211    134.62%           0.3212    134.56%\n'
b'     1500        2577599      160549         8           0.7535           0.3224    133.72%           0.3224    133.72%\n'
