b'The following solver is parallelized by UG version 0.9.1 [GitHash: ]\n'
b'SCIP version 7.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 5.0.2] [GitHash: e9d280a398]\n'
b'Copyright (C) 2002-2020 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)\n'
b'External codes: \n'
b'  Readline 7.0         GNU library for command line editing (gnu.org/s/readline)\n'
b'  SoPlex 5.0.2         Linear Programming Solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: e24c304e]\n'
b'  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (www.coin-or.org/CppAD)\n'
b'  ZLIB 1.2.11          General purpose compression library by J. Gailly and M. Adler (zlib.net)\n'
b'  GMP 6.1.2            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)\n'
b'  ZIMPL 3.4.0          Zuse Institute Mathematical Programming Language developed by T. Koch (zimpl.zib.de)\n'
b'Default LC presolving (default).\n'
b'Original Problem   :\n'
b'  Problem name     : 020\n'
b'  Variables        : 5777 (1600 binary, 0 integer, 0 implicit integer, 4177 continuous)\n'
b'  Constraints      : 14347\n'
b'  Objective sense  : minimize\n'
b'Presolved Problem  :\n'
b'  Variables        : 1706 (642 binary, 0 integer, 0 implicit integer, 1064 continuous)\n'
b'  Constraints      : 1922\n'
b'Constraints        : Number\n'
b'  knapsack         : 8 \n'
b'  setppc           : 174 \n'
b'  linear           : 1733 \n'
b'  logicor          : 7 \n'
b'** Instance transfer method used: 0\n'
b'** ParaScipInstance copy does not increase the number of variables. **\n'
b'LC is working with racing ramp-up and with rebuilding tree after racing.\n'
b'                               Nodes    Active                                            \n'
b'     Time          Nodes        Left   Solvers     Best Integer        Best Node       Gap     Best Node(S)    Gap(S)\n'
b'      167         209813       48800         8           1.6153           0.0000         -           0.0000         -\n'
b'      172         217858       50148         8           1.6153           0.0000         -           0.0000         -\n'
b'      177         225902       51357         8           1.6153           0.0000         -           0.0000         -\n'
b'      183         234580       52850         8           1.6153           0.0000         -           0.0000         -\n'
b'      188         242865       54209         8           1.6153           0.0000         -           0.0000         -\n'
b'      193         250943       55659         8           1.6153           0.0000         -           0.0000         -\n'
b'      198         259605       56941         8           1.6153           0.0000         -           0.0000         -\n'
b'      203         268254       58204         8           1.6153           0.0000         -           0.0000         -\n'
b'      208         276320       59373         8           1.6153           0.0000         -           0.0000         -\n'
b'      213         284900       60686         8           1.6153           0.0000         -           0.0000         -\n'
b'      218         293434       61836         8           1.6153           0.0000         -           0.0000         -\n'
b'      223         302094       63047         8           1.6153           0.0000         -           0.0000         -\n'
b'      228         311387       64398         8           1.6153           0.0000         -           0.0000         -\n'
b'      233         320820       65747         8           1.6153           0.0000         -           0.0000         -\n'
b'      238         329480       66917         8           1.6153           0.0000         -           0.0000         -\n'
b'      243         338572       68088         8           1.6153           0.0000         -           0.0000         -\n'
b'      248         346549       69264         8           1.6153           0.0000         -           0.0000         -\n'
b'      253         355417       70492         8           1.6153           0.0000         -           0.0000         -\n'
b'      258         363719       71801         8           1.6153           0.0000         -           0.0000         -\n'
b'      263         373173       73195         8           1.6153           0.0000         -           0.0000         -\n'
b'      268         381933       74574         8           1.6153           0.0000         -           0.0000         -\n'
b'      274         390682       75954         8           1.6153           0.0000         -           0.0000         -\n'
b'      279         398892       77262         8           1.6153           0.0000         -           0.0000         -\n'
b'      284         407327       78736         8           1.6153           0.0000         -           0.0000         -\n'
b'      289         415930       80120         8           1.6153           0.0000         -           0.0000         -\n'
b'      294         424765       81634         8           1.6153           0.0000         -           0.0000         -\n'
b'      299         433873       82984         8           1.6153           0.0000         -           0.0000         -\n'
b'      304         441947       84180         8           1.6153           0.0000         -           0.0000         -\n'
b'      309         450930       85444         8           1.6153           0.0000         -           0.0000         -\n'
b'      314         458779       86687         8           1.6153           0.0000         -           0.0000         -\n'
b'      319         467869       87844         8           1.6153           0.0000         -           0.0000         -\n'
b'      324         476439       89287         8           1.6153           0.0000         -           0.0000         -\n'
b'      329         485977       90676         8           1.6153           0.0000         -           0.0000         -\n'
b'      334         495045       92170         8           1.6153           0.0000         -           0.0000         -\n'
b'      339         504916       93699         8           1.6153           0.0000         -           0.0000         -\n'
b'      344         513923       95212         8           1.6153           0.0000         -           0.0000         -\n'
b'      349         522377       96681         8           1.6153           0.0000         -           0.0000         -\n'
b'      355         531561       98093         8           1.6153           0.0000         -           0.0000         -\n'
b'      360         540343       99428         8           1.6153           0.0000         -           0.0000         -\n'
b'      365         548881      100854         8           1.6153           0.0000         -           0.0000         -\n'
b'      370         557665      102343         8           1.6153           0.0000         -           0.0000         -\n'
b'      375         566644      103791         8           1.6153           0.0000         -           0.0000         -\n'
b'      380         575412      105388         8           1.6153           0.0000         -           0.0000         -\n'
b'      385         584975      106918         8           1.6153           0.0000         -           0.0000         -\n'
b'      390         594964      108432         8           1.6153           0.0000         -           0.0000         -\n'
b'      395         605538      109955         8           1.6153           0.0000         -           0.0000         -\n'
b'      400         615318      111193         8           1.6153           0.0000         -           0.0000         -\n'
b'      405         624897      112493         8           1.6153           0.0000         -           0.0000         -\n'
b'      410         634497      113756         8           1.6153           0.0000         -           0.0000         -\n'
b'      415         643967      115066         8           1.6153           0.0000         -           0.0000         -\n'
b'      420         652953      116218         8           1.6153           0.0000         -           0.0000         -\n'
b'      425         662157      117372         8           1.6153           0.0000         -           0.0000         -\n'
b'      430         671321      118582         8           1.6153           0.0000         -           0.0000         -\n'
b'      435         680473      119762         8           1.6153           0.0000         -           0.0000         -\n'
b'      440         689149      120985         8           1.6153           0.0000         -           0.0000         -\n'
b'      446         698310      122321         8           1.6153           0.0000         -           0.0000         -\n'
b'      451         707916      123583         8           1.6153           0.0000         -           0.0000         -\n'
b'      456         717775      124963         8           1.6153           0.0000         -           0.0000         -\n'
b'      461         726713      126224         8           1.6153           0.0000         -           0.0000         -\n'
b'      466         735258      127580         8           1.6153           0.0000         -           0.0000         -\n'
b'      471         744680      128947         8           1.6153           0.0000         -           0.0000         -\n'
b'      476         753599      130358         8           1.6153           0.0000         -           0.0000         -\n'
b'      481         762591      131554         8           1.6153           0.0000         -           0.0000         -\n'
b'      486         770204      132771         8           1.6153           0.0000         -           0.0000         -\n'
b'      491         778424      133880         8           1.6153           0.0000         -           0.0000         -\n'
b'      496         787155      135053         8           1.6153           0.0000         -           0.0000         -\n'
b'      501         794792      136362         8           1.6153           0.0000         -           0.0000         -\n'
b'      506         803436      137667         8           1.6153           0.0000         -           0.0000         -\n'
b'      511         811977      138817         8           1.6153           0.0000         -           0.0000         -\n'
b'      516         820601      140054         8           1.6153           0.0000         -           0.0000         -\n'
b'      521         829064      141264         8           1.6153           0.0000         -           0.0000         -\n'
b'      527         837296      142549         8           1.6153           0.0000         -           0.0000         -\n'
b'      532         845811      143863         8           1.6153           0.0000         -           0.0000         -\n'
b'      537         853826      145165         8           1.6153           0.0000         -           0.0000         -\n'
b'      542         863396      146372         8           1.6153           0.0000         -           0.0000         -\n'
b'      547         872105      147633         8           1.6153           0.0000         -           0.0000         -\n'
b'      552         880103      149046         8           1.6153           0.0000         -           0.0000         -\n'
b'      557         887847      150462         8           1.6153           0.0000         -           0.0000         -\n'
b'      562         896516      151973         8           1.6153           0.0000         -           0.0000         -\n'
b'      567         905379      153440         8           1.6153           0.0000         -           0.0000         -\n'
b'      572         914515      154961         8           1.6153           0.0000         -           0.0000         -\n'
b'      577         922908      156234         8           1.6153           0.0000         -           0.0000         -\n'
b'      582         931299      157520         8           1.6153           0.0000         -           0.0000         -\n'
b'      587         940615      158988         8           1.6153           0.0000         -           0.0000         -\n'
b'      592         949240      160305         8           1.6153           0.0000         -           0.0000         -\n'
b'      598         957731      161642         8           1.6153           0.0000         -           0.0000         -\n'
b'      603         965822      162759         8           1.6153           0.0000         -           0.0000         -\n'
b'      608         974501      164060         8           1.6153           0.0000         -           0.0000         -\n'
b'      613         982926      165393         8           1.6153           0.0000         -           0.0000         -\n'
b'      618         991788      166980         8           1.6153           0.0000         -           0.0000         -\n'
b'      623        1000538      168384         8           1.6153           0.0000         -           0.0000         -\n'
b'      628        1008686      169745         8           1.6153           0.0000         -           0.0000         -\n'
b'      633        1017466      171070         8           1.6153           0.0000         -           0.0000         -\n'
b'      638        1026402      172380         8           1.6153           0.0000         -           0.0000         -\n'
b'      643        1035536      173852         8           1.6153           0.0000         -           0.0000         -\n'
b'      648        1044976      175318         8           1.6153           0.0000         -           0.0000         -\n'
b'      653        1054771      176876         8           1.6153           0.0000         -           0.0000         -\n'
b'      658        1064067      178112         8           1.6153           0.0000         -           0.0000         -\n'
b'      663        1072505      179348         8           1.6153           0.0000         -           0.0000         -\n'
b'      668        1081934      180583         8           1.6153           0.0000         -           0.0000         -\n'
b'      674        1091162      181969         8           1.6153           0.0000         -           0.0000         -\n'
b'      679        1100477      183403         8           1.6153           0.0000         -           0.0000         -\n'
b'      684        1109572      184762         8           1.6153           0.0000         -           0.0000         -\n'
b'      689        1119940      186170         8           1.6153           0.0000         -           0.0000         -\n'
b'      694        1130435      187716         8           1.6153           0.0000         -           0.0000         -\n'
b'      699        1140189      189157         8           1.6153           0.0000         -           0.0000         -\n'
b'      704        1148468      190660         8           1.6153           0.0000         -           0.0000         -\n'
b'      709        1157545      192148         8           1.6153           0.0000         -           0.0000         -\n'
b'      714        1165634      193721         8           1.6153           0.0000         -           0.0000         -\n'
b'      719        1174676      195135         8           1.6153           0.0000         -           0.0000         -\n'
b'      724        1183644      196601         8           1.6153           0.0000         -           0.0000         -\n'
b'      729        1192258      197940         8           1.6153           0.0000         -           0.0000         -\n'
b'      734        1202254      199473         8           1.6153           0.0000         -           0.0000         -\n'
b'      739        1210438      200846         8           1.6153           0.0000         -           0.0000         -\n'
b'      744        1218853      202203         8           1.6153           0.0000         -           0.0000         -\n'
b'      750        1226423      203510         8           1.6153           0.0000         -           0.0000         -\n'
b'      755        1234232      204737         8           1.6153           0.0000         -           0.0000         -\n'
b'      760        1242276      206114         8           1.6153           0.0000         -           0.0000         -\n'
b'      765        1250979      207356         8           1.6153           0.0000         -           0.0000         -\n'
b'      770        1259492      208605         8           1.6153           0.0000         -           0.0000         -\n'
b'      775        1268000      210095         8           1.6153           0.0000         -           0.0000         -\n'
b'      780        1276602      211509         8           1.6153           0.0000         -           0.0000         -\n'
b'      785        1285069      212962         8           1.6153           0.0000         -           0.0000         -\n'
b'      790        1293319      214370         8           1.6153           0.0000         -           0.0000         -\n'
b'      795        1302183      215842         8           1.6153           0.0000         -           0.0000         -\n'
b'      800        1311101      217155         8           1.6153           0.0000         -           0.0000         -\n'
b'      805        1320413      218505         8           1.6153           0.0000         -           0.0000         -\n'
b'      811        1330131      219989         8           1.6153           0.0000         -           0.0000         -\n'
b'      816        1339227      221398         8           1.6153           0.0000         -           0.0000         -\n'
b'      821        1348030      222857         8           1.6153           0.0000         -           0.0000         -\n'
b'      826        1357348      224228         8           1.6153           0.0000         -           0.0000         -\n'
b'      831        1366394      225484         8           1.6153           0.0000         -           0.0000         -\n'
b'      836        1376263      226830         8           1.6153           0.0000         -           0.0000         -\n'
b'      841        1384484      228104         8           1.6153           0.0000         -           0.0000         -\n'
b'      846        1393443      229434         8           1.6153           0.0000         -           0.0000         -\n'
b'      851        1402812      230835         8           1.6153           0.0000         -           0.0000         -\n'
b'      856        1413110      232227         8           1.6153           0.0000         -           0.0000         -\n'
b'      861        1422442      233610         8           1.6153           0.0000         -           0.0000         -\n'
b'      866        1430719      235045         8           1.6153           0.0000         -           0.0000         -\n'
b'      871        1439773      236497         8           1.6153           0.0000         -           0.0000         -\n'
b'      876        1449458      237927         8           1.6153           0.0000         -           0.0000         -\n'
b'      881        1459685      239290         8           1.6153           0.0000         -           0.0000         -\n'
b'      887        1469382      240594         8           1.6153           0.0000         -           0.0000         -\n'
b'      892        1478320      241871         8           1.6153           0.0000         -           0.0000         -\n'
b'      897        1487689      243299         8           1.6153           0.0000         -           0.0000         -\n'
b'      902        1496608      244742         8           1.6153           0.0000         -           0.0000         -\n'
b'      907        1505756      246004         8           1.6153           0.0000         -           0.0000         -\n'
b'      912        1515350      247239         8           1.6153           0.0000         -           0.0000         -\n'
b'      917        1524685      248533         8           1.6153           0.0000         -           0.0000         -\n'
b'      922        1534096      249938         8           1.6153           0.0000         -           0.0000         -\n'
b'      927        1544192      251327         8           1.6153           0.0000         -           0.0000         -\n'
b'      932        1554350      252731         8           1.6153           0.0000         -           0.0000         -\n'
b'      937        1564063      254011         8           1.6153           0.0000         -           0.0000         -\n'
b'      942        1573405      255148         8           1.6153           0.0000         -           0.0000         -\n'
b'      947        1582142      256272         8           1.6153           0.0000         -           0.0000         -\n'
b'      952        1591290      257600         8           1.6153           0.0000         -           0.0000         -\n'
b'      957        1600157      258960         8           1.6153           0.0000         -           0.0000         -\n'
b'      962        1608337      260355         8           1.6153           0.0000         -           0.0000         -\n'
b'      968        1616307      261722         8           1.6153           0.0000         -           0.0000         -\n'
b'      973        1625626      263047         8           1.6153           0.0000         -           0.0000         -\n'
b'      978        1634945      264486         8           1.6153           0.0000         -           0.0000         -\n'
b'      983        1644957      265826         8           1.6153           0.0000         -           0.0000         -\n'
b'      988        1654823      266989         8           1.6153           0.0000         -           0.0000         -\n'
b'      993        1663959      268335         8           1.6153           0.0000         -           0.0000         -\n'
b'      998        1672434      269634         8           1.6153           0.0000         -           0.0000         -\n'
b'     1003        1681066      270993         8           1.6153           0.0000         -           0.0000         -\n'
b'     1008        1689604      272329         8           1.6153           0.0000         -           0.0000         -\n'
b'     1013        1698281      273686         8           1.6153           0.0000         -           0.0000         -\n'
b'     1018        1706838      275076         8           1.6153           0.0000         -           0.0000         -\n'
b'     1023        1715045      276390         8           1.6153           0.0000         -           0.0000         -\n'
b'     1028        1724008      277838         8           1.6153           0.0000         -           0.0000         -\n'
b'     1033        1732966      279293         8           1.6153           0.0000         -           0.0000         -\n'
b'     1038        1742213      280707         8           1.6153           0.0000         -           0.0000         -\n'
b'     1043        1750758      282027         8           1.6153           0.0000         -           0.0000         -\n'
b'     1048        1759979      283392         8           1.6153           0.0000         -           0.0000         -\n'
b'     1054        1769118      284687         8           1.6153           0.0000         -           0.0000         -\n'
b'     1059        1777871      285924         8           1.6153           0.0000         -           0.0000         -\n'
b'     1064        1786275      287162         8           1.6153           0.0000         -           0.0000         -\n'
b'     1069        1795049      288265         8           1.6153           0.0000         -           0.0000         -\n'
b'     1074        1802739      289516         8           1.6153           0.0000         -           0.0000         -\n'
b'     1079        1810189      290708         8           1.6153           0.0000         -           0.0000         -\n'
b'     1084        1819911      292206         8           1.6153           0.0000         -           0.0000         -\n'
b'     1089        1827689      293532         8           1.6153           0.0000         -           0.0000         -\n'
b'     1094        1835278      294889         8           1.6153           0.0000         -           0.0000         -\n'
b'     1099        1843931      296157         8           1.6153           0.0000         -           0.0000         -\n'
b'     1104        1852561      297459         8           1.6153           0.0000         -           0.0000         -\n'
b'     1109        1860904      298791         8           1.6153           0.0000         -           0.0000         -\n'
b'     1114        1870001      299988         8           1.6153           0.0000         -           0.0000         -\n'
b'     1119        1879540      301122         8           1.6153           0.0000         -           0.0000         -\n'
b'     1124        1888733      302410         8           1.6153           0.0000         -           0.0000         -\n'
b'     1129        1898001      303583         8           1.6153           0.0000         -           0.0000         -\n'
b'     1134        1907850      304707         8           1.6153           0.0000         -           0.0000         -\n'
b'     1139        1917551      305754         8           1.6153           0.0000         -           0.0000         -\n'
b'     1144        1927227      306944         8           1.6153           0.0000         -           0.0000         -\n'
b'     1150        1936712      308083         8           1.6153           0.0000         -           0.0000         -\n'
b'     1155        1946071      309496         8           1.6153           0.0000         -           0.0000         -\n'
b'     1160        1955458      310796         8           1.6153           0.0000         -           0.0000         -\n'
b'     1165        1965311      312144         8           1.6153           0.0000         -           0.0000         -\n'
b'     1170        1974561      313368         8           1.6153           0.0000         -           0.0000         -\n'
b'     1175        1982775      314658         8           1.6153           0.0000         -           0.0000         -\n'
b'     1180        1992309      316118         8           1.6153           0.0000         -           0.0000         -\n'
b'     1185        2001599      317361         8           1.6153           0.0000         -           0.0000         -\n'
b'     1190        2011561      318686         8           1.6153           0.0000         -           0.0000         -\n'
b'     1195        2020050      319963         8           1.6153           0.0000         -           0.0000         -\n'
b'     1200        2030308      321358         8           1.6153           0.0000         -           0.0000         -\n'
b'     1205        2039407      322697         8           1.6153           0.0000         -           0.0000         -\n'
b'     1210        2048275      324066         8           1.6153           0.0000         -           0.0000         -\n'
b'     1215        2057223      325473         8           1.6153           0.0000         -           0.0000         -\n'
b'     1220        2067076      326868         8           1.6153           0.0000         -           0.0000         -\n'
b'     1225        2075739      328247         8           1.6153           0.0000         -           0.0000         -\n'
b'     1230        2084690      329711         8           1.6153           0.0000         -           0.0000         -\n'
b'     1236        2093562      331089         8           1.6153           0.0000         -           0.0000         -\n'
b'     1241        2102474      332317         8           1.6153           0.0000         -           0.0000         -\n'
b'     1246        2111848      333755         8           1.6153           0.0000         -           0.0000         -\n'
b'     1251        2120200      335132         8           1.6153           0.0000         -           0.0000         -\n'
b'     1256        2129295      336520         8           1.6153           0.0000         -           0.0000         -\n'
b'     1261        2137957      337753         8           1.6153           0.0000         -           0.0000         -\n'
b'     1266        2147416      339015         8           1.6153           0.0000         -           0.0000         -\n'
b'     1271        2156842      340301         8           1.6153           0.0000         -           0.0000         -\n'
b'     1276        2166014      341526         8           1.6153           0.0000         -           0.0000         -\n'
b'     1281        2174959      342748         8           1.6153           0.0000         -           0.0000         -\n'
b'     1286        2183722      343922         8           1.6153           0.0000         -           0.0000         -\n'
b'     1291        2192397      345269         8           1.6153           0.0000         -           0.0000         -\n'
b'     1296        2200789      346530         8           1.6153           0.0000         -           0.0000         -\n'
b'     1301        2209576      347937         8           1.6153           0.0000         -           0.0000         -\n'
b'     1306        2218600      349293         8           1.6153           0.0000         -           0.0000         -\n'
b'     1311        2228441      350576         8           1.6153           0.0000         -           0.0000         -\n'
b'     1317        2237595      351835         8           1.6153           0.0000         -           0.0000         -\n'
b'     1322        2246825      352914         8           1.6153           0.0000         -           0.0000         -\n'
b'     1327        2256014      354164         8           1.6153           0.0000         -           0.0000         -\n'
b'     1332        2265291      355356         8           1.6153           0.0000         -           0.0000         -\n'
b'     1337        2274372      356608         8           1.6153           0.0000         -           0.0000         -\n'
b'     1342        2283030      357835         8           1.6153           0.0000         -           0.0000         -\n'
b'     1347        2292380      358976         8           1.6153           0.0000         -           0.0000         -\n'
b'     1352        2300793      360121         8           1.6153           0.0000         -           0.0000         -\n'
b'     1357        2309586      361437         8           1.6153           0.0000         -           0.0000         -\n'
b'     1362        2318533      362586         8           1.6153           0.0000         -           0.0000         -\n'
b'     1367        2327081      363765         8           1.6153           0.0000         -           0.0000         -\n'
b'     1372        2336503      365029         8           1.6153           0.0000         -           0.0000         -\n'
b'     1377        2345762      366224         8           1.6153           0.0000         -           0.0000         -\n'
b'     1383        2354562      367422         8           1.6153           0.0000         -           0.0000         -\n'
b'     1388        2363592      368775         8           1.6153           0.0000         -           0.0000         -\n'
b'     1393        2372124      369845         8           1.6153           0.0000         -           0.0000         -\n'
b'     1398        2381250      371132         8           1.6153           0.0000         -           0.0000         -\n'
b'*    1401        2386939      371773         8           1.3699           0.0000         -           0.0000         -\n'
b'     1403        2390728      369124         8           1.3699           0.0000         -           0.0000         -\n'
b'     1408        2400142      370356         8           1.3699           0.0000         -           0.0000         -\n'
b'     1413        2408629      371418         8           1.3699           0.0000         -           0.0000         -\n'
b'     1418        2418205      372535         8           1.3699           0.0000         -           0.0000         -\n'
b'     1423        2427531      373695         8           1.3699           0.0000         -           0.0000         -\n'
b'     1428        2436812      374886         8           1.3699           0.0000         -           0.0000         -\n'
b'     1433        2446038      376112         8           1.3699           0.0000         -           0.0000         -\n'
b'     1438        2454959      377316         8           1.3699           0.0000         -           0.0000         -\n'
b'     1443        2464605      378399         8           1.3699           0.0000         -           0.0000         -\n'
b'     1448        2473793      379508         8           1.3699           0.0000         -           0.0000         -\n'
b'*    1452        2480343      380295         8           1.3371           0.0000         -           0.0000         -\n'
b'     1453        2482802      380333         8           1.3371           0.0000         -           0.0000         -\n'
b'     1458        2491705      381398         8           1.3371           0.0000         -           0.0000         -\n'
b'     1463        2499849      382539         8           1.3371           0.0000         -           0.0000         -\n'
b'     1468        2508002      383696         8           1.3371           0.0000         -           0.0000         -\n'
b'     1473        2515510      384773         8           1.3371           0.0000         -           0.0000         -\n'
b'     1479        2523777      386138         8           1.3371           0.0000         -           0.0000         -\n'
b'     1484        2532911      387418         8           1.3371           0.0000         -           0.0000         -\n'
b'     1489        2542015      388670         8           1.3371           0.0000         -           0.0000         -\n'
b'     1494        2551091      389939         8           1.3371           0.0000         -           0.0000         -\n'
b'     1499        2560536      391035         8           1.3371           0.0000         -           0.0000         -\n'
b'     1504        2569268      392260         8           1.3371           0.0000         -           0.0000         -\n'
b'     1509        2578032      393377         8           1.3371           0.0000         -           0.0000         -\n'
b'     1514        2586680      394354         8           1.3371           0.0000         -           0.0000         -\n'
b'     1519        2595492      395316         8           1.3371           0.0000         -           0.0000         -\n'
b'     1524        2604837      396419         8           1.3371           0.0000         -           0.0000         -\n'
b'     1529        2613702      397739         8           1.3371           0.0000         -           0.0000         -\n'
b'     1534        2622567      399062         8           1.3371           0.0000         -           0.0000         -\n'
b'     1539        2631444      400317         8           1.3371           0.0000         -           0.0000         -\n'
b'     1544        2641382      401700         8           1.3371           0.0000         -           0.0000         -\n'
b'     1549        2650127      402824         8           1.3371           0.0000         -           0.0000         -\n'
b'     1555        2659635      404092         8           1.3371           0.0000         -           0.0000         -\n'
b'     1560        2668547      405312         8           1.3371           0.0000         -           0.0000         -\n'
b'     1565        2677699      406615         8           1.3371           0.0000         -           0.0000         -\n'
b'     1570        2686486      407812         8           1.3371           0.0000         -           0.0000         -\n'
b'     1575        2695294      409010         8           1.3371           0.0000         -           0.0000         -\n'
b'     1580        2703098      410073         8           1.3371           0.0000         -           0.0000         -\n'
b'     1585        2711958      411220         8           1.3371           0.0000         -           0.0000         -\n'
b'     1590        2720918      412558         8           1.3371           0.0000         -           0.0000         -\n'
b'     1595        2730877      413871         8           1.3371           0.0000         -           0.0000         -\n'
b'     1600        2739700      415239         8           1.3371           0.0000         -           0.0000         -\n'
b'     1605        2748277      416449         8           1.3371           0.0000         -           0.0000         -\n'
b'     1610        2756575      417631         8           1.3371           0.0000         -           0.0000         -\n'
b'     1615        2765725      418785         8           1.3371           0.0000         -           0.0000         -\n'
b'     1620        2774193      420007         8           1.3371           0.0000         -           0.0000         -\n'
b'     1625        2782539      421227         8           1.3371           0.0000         -           0.0000         -\n'
b'     1630        2791119      422491         8           1.3371           0.0000         -           0.0000         -\n'
b'     1635        2800020      423664         8           1.3371           0.0000         -           0.0000         -\n'
b'     1640        2808759      424775         8           1.3371           0.0000         -           0.0000         -\n'
b'     1646        2817775      426029         8           1.3371           0.0000         -           0.0000         -\n'
b'     1651        2827955      427111         8           1.3371           0.0000         -           0.0000         -\n'
b'     1656        2837046      428341         8           1.3371           0.0000         -           0.0000         -\n'
b'     1661        2846312      429627         8           1.3371           0.0000         -           0.0000         -\n'
b'     1666        2854820      431133         8           1.3371           0.0000         -           0.0000         -\n'
b'     1671        2863334      432427         8           1.3371           0.0000         -           0.0000         -\n'
b'     1676        2872989      433785         8           1.3371           0.0000         -           0.0000         -\n'
b'     1681        2882793      435004         8           1.3371           0.0000         -           0.0000         -\n'
b'     1686        2892718      436325         8           1.3371           0.0000         -           0.0000         -\n'
b'     1691        2902781      437640         8           1.3371           0.0000         -           0.0000         -\n'
