000	1	1.84699679697027	2406.0692267417908
001	2	1.05038284277854	10813.587895154953
002	3	0.791867928608647	10812.911982536316
003	1	2.3065462699377	3141.660456418991
004	2	1.5098691515685	10814.470364570618
005	3	1.5085502241576	10813.943581104279
006	1	2.6867614801127	1387.6475117206573
007	2	1.6061076452416	7430.790256977081
008	3	1.144502138615	10813.33582520485
009	1	2.87707291224498	2944.481232404709
010	2	1.89121381511993	10813.451483726501
011	3	1.53692856132514	10813.36339044571
012	1	2.7465226075272	3317.4905948638916
013	2	1.4892650974544	10812.941370248795
014	3	1.4892650974544	10813.297113895416
015	1	2.2587358487044	2412.0875799655914
016	2	1.3072807138134	10811.353610277176
017	3	1.0811151146186	10811.401180028915
018	1	2.03457383922308	694.221363067627
019	2	1.13004169888556	10811.299877405167
020	3	0.91536989135402	10813.144038438797
021	1	2.6466957492783	2054.4848914146423
022	2	1.5238110352379	10813.126472473145
023	3	1.0593370973003	10812.58961892128
024	1	2.75588861673625	4828.969466686249
025	2	1.7438335174264	10812.974349021912
026	3	1.581195223328	10812.645659685135
027	1	1.45524230721945	267.56729459762573
028	2	0.753468194116969	2385.9073593616486
029	3	0.449646960109277	1047.9450209140778
