000	1	1.923565904023721	0.004506111145019531
001	2	1.2722677378235683	0.0035715103149414062
002	3	1.2722677378235683	0.0035343170166015625
003	1	2.7050142961380272	0.003062725067138672
004	2	1.3956168538235363	0.0037338733673095703
005	3	1.3956168538235363	0.003795146942138672
006	1	2.7506073792268726	0.0029230117797851562
007	2	2.0265456042772345	0.0036821365356445312
008	3	1.511674514989889	0.0048024654388427734
009	1	2.9029590670214733	0.0032553672790527344
010	2	2.103016700656878	0.00360107421875
011	3	1.7297383702256945	0.004364490509033203
012	1	3.110465899251376	0.0036842823028564453
013	2	1.6669188229938636	0.004669189453125
014	3	1.251190695755845	0.00584864616394043
015	1	2.391034826724007	0.0028276443481445312
016	2	1.3072807138133153	0.003762960433959961
017	3	1.0811151146185072	0.015285491943359375
018	1	2.034573839223067	0.0030117034912109375
019	2	1.2053407539395413	0.0038101673126220703
020	3	1.056813533357103	0.005053520202636719
021	1	2.646695749278296	0.0037450790405273438
022	2	1.5238110352379453	0.0044138431549072266
023	3	1.0593370973003935	0.00570988655090332
024	1	3.362472307614047	0.0035696029663085938
025	2	3.362472307614047	0.0035581588745117188
026	3	1.3056424313475326	0.006731748580932617
027	1	1.4552423072194243	0.0031332969665527344
028	2	0.830537021126363	0.003832578659057617
029	3	0.830537021126363	0.0038421154022216797
