Cn	r	z	sol_time	mmccp_max_len_inc	mmccp_sum_len_inc
072	20	6	0.3541499414194656	0.006640434265136719	0.0	0.0
073	20	8	0.10555275072562466	0.006618022918701172	0.0	0.0
074	20	10	0.10555275072562466	0.006523847579956055	0.0	0.0
075	20	2	2.199565730759376	0.0061724185943603516	0.0	0.0
076	20	4	1.9176904187069095	0.006234169006347656	0.0	0.0
077	20	6	0.32936749010736077	0.005921125411987305	0.0	0.0
078	20	8	0.0	0.005505084991455078	0.0	0.0
079	20	10	0.0	0.005440235137939453	0.0	0.0
080	20	2	2.930239623206561	0.01162099838256836	0.0	0.0
081	20	4	2.5772695479083665	0.006464958190917969	0.0	0.0
082	20	6	0.3614526153533654	0.0060520172119140625	0.0	0.0
083	20	8	0.0	0.0059740543365478516	0.0	0.0
084	20	10	0.0	0.0057070255279541016	0.0	0.0
085	20	2	3.1464931633111783	0.0060100555419921875	0.0	0.0
086	20	4	0.7678281721184081	0.006746768951416016	0.0	0.0
087	20	6	0.26352913116081106	0.005947589874267578	0.0	0.0
088	20	8	0.0	0.005853176116943359	0.0	0.0
089	20	10	0.0	0.0055696964263916016	0.0	0.0
090	20	2	3.128487258273214	0.005830287933349609	0.0	0.0
091	20	4	1.9855908227421728	0.006267547607421875	0.0	0.0
092	20	6	0.4213689754900425	0.005905628204345703	0.0	0.0
093	20	8	0.0	0.005407571792602539	0.0	0.0
094	20	10	0.0	0.005296230316162109	0.0	0.0
095	20	2	3.405423940691221	0.005984783172607422	0.0	0.0
096	20	4	1.0144609276413101	0.013632774353027344	0.0	0.0
097	20	6	1.0144609276413101	0.005594730377197266	0.0	0.0
098	20	8	0.0	0.005374908447265625	0.0	0.0
099	20	10	0.0	0.007845163345336914	0.0	0.0
100	30	2	2.6667510220519333	0.01072072982788086	0.0	0.0
101	30	4	2.6667510220519333	0.010620594024658203	0.0	0.0
102	30	6	2.6667510220519333	0.023802757263183594	0.0	0.0
103	30	8	1.5269044771513003	0.010530710220336914	0.0	0.0
104	30	10	0.3354535635053749	0.01015615463256836	0.0	0.0
105	30	2	4.064762378495666	0.011104345321655273	0.0	0.0
106	30	4	2.29585754204349	0.010599613189697266	0.0	0.0
107	30	6	1.2970924699412887	0.010778665542602539	0.0	0.0
108	30	8	0.4453681092946814	0.010478019714355469	0.0	0.0
109	30	10	0.4453681092946814	0.01045370101928711	0.0	0.0
110	30	2	3.288697580354864	0.0096588134765625	0.0	0.0
111	30	4	1.7122997169789549	0.00969076156616211	0.0	0.0
112	30	6	1.7122997169789549	0.014393329620361328	0.0	0.0
113	30	8	1.7122997169789549	0.009967565536499023	0.0	0.0
114	30	10	0.2976351669601119	0.00957942008972168	0.0	0.0
115	30	2	2.760849900226578	0.01096963882446289	0.0	0.0
116	30	4	2.197921747226667	0.011235713958740234	0.0	0.0
117	30	6	0.5151219082150116	0.01154637336730957	0.0	0.0
118	30	8	0.3755493660429633	0.011164188385009766	0.0	0.0
119	30	10	0.21438846803320427	0.01118922233581543	0.0	0.0
120	30	2	3.268058696842833	0.011968612670898438	0.0	0.0
121	30	4	3.268058696842833	0.011811494827270508	0.0	0.0
122	30	6	1.570391957932572	0.011867523193359375	0.0	0.0
123	30	8	1.570391957932572	0.012340307235717773	0.0	0.0
124	30	10	0.34689382900323096	0.011409759521484375	0.0	0.0
125	30	2	3.826835122666285	0.012450933456420898	0.0	0.0
126	30	4	2.363550895215944	0.012217283248901367	0.0	0.0
127	30	6	2.363550895215944	0.012155532836914062	0.0	0.0
128	30	8	0.7092781331580358	0.012264490127563477	0.0	0.0
129	30	10	0.20215947182979524	0.011970043182373047	0.0	0.0
130	30	2	1.5785119526551323	0.010341882705688477	0.0	0.0
131	30	4	1.4120733834954537	0.010407686233520508	0.0	0.0
132	30	6	1.4120733834954537	0.010473966598510742	0.0	0.0
133	30	8	0.5896974944408528	0.010399580001831055	0.0	0.0
134	30	10	0.20760434843362324	0.00992727279663086	0.0	0.0
135	30	2	3.1611433588957283	0.009336233139038086	0.0	0.0
136	30	4	1.0460491649457102	0.00954127311706543	0.0	0.0
137	30	6	0.8204198101945953	0.009566307067871094	0.0	0.0
138	30	8	0.8204198101945953	0.009565591812133789	0.0	0.0
139	30	10	0.2332042854613005	0.009252786636352539	0.0	0.0
140	30	2	3.9428411801059164	0.009941816329956055	0.0	0.0
141	30	4	2.038565828594912	0.01009225845336914	0.0	0.0
142	30	6	2.038565828594912	0.01009225845336914	0.0	0.0
143	30	8	0.5517855252050077	0.010116100311279297	0.0	0.0
144	30	10	0.3028143297971606	0.010181188583374023	0.0	0.0
145	30	2	3.2748191662490296	0.010921955108642578	0.0	0.0
146	30	4	2.117523466093759	0.010729789733886719	0.0	0.0
147	30	6	1.1358740660389508	0.010611534118652344	0.0	0.0
148	30	8	0.2353287287635559	0.010236978530883789	0.0	0.0
149	30	10	0.2353287287635559	0.010305643081665039	0.0	0.0
150	40	2	2.508673816242857	0.01736140251159668	0.0	0.0
151	40	4	2.508673816242857	0.019255638122558594	0.0	0.0
152	40	6	0.7528123088104977	0.026627779006958008	0.0	0.0
153	40	8	0.7000057701769351	0.02156209945678711	0.0	0.0
154	40	10	0.4335281808987473	0.01709723472595215	0.0	0.0
155	40	2	4.09500407187162	0.01896953582763672	0.0	0.0
156	40	4	1.6617544543045888	0.01869511604309082	0.0	0.0
157	40	6	1.0261379564175075	0.020514726638793945	0.0	0.0
158	40	8	1.0261379564175075	0.02639007568359375	0.0	0.0
159	40	10	0.32977577760279664	0.018645524978637695	0.0	0.0
160	40	2	2.743217999189875	0.024381160736083984	0.0	0.0
161	40	4	2.5018432756245716	0.038012027740478516	0.0	0.0
162	40	6	2.5018432756245716	0.024297475814819336	0.0	0.0
163	40	8	0.8003534484309367	0.030857324600219727	0.0	0.0
164	40	10	0.8003534484309367	0.024106264114379883	0.0	0.0
165	40	2	4.638797732080045	0.018645048141479492	0.0	0.0
166	40	4	1.944499032324285	0.023244142532348633	0.0	0.0
167	40	6	1.944499032324285	0.0187227725982666	0.0	0.0
168	40	8	1.0650908258960896	0.018611669540405273	0.0	0.0
169	40	10	1.0650908258960896	0.022316455841064453	0.0	0.0
170	40	2	4.598444377677462	0.019397497177124023	0.0	0.0
171	40	4	4.459486015536936	0.01861095428466797	0.0	0.0
172	40	6	3.321789305869514	0.02165675163269043	0.0	0.0
173	40	8	3.321789305869514	0.018637418746948242	0.0	0.0
174	40	10	3.321789305869514	0.018486499786376953	0.0	0.0
175	40	2	3.446870879681695	0.02003026008605957	0.0	0.0
176	40	4	2.7103593309647254	0.017360448837280273	0.0	0.0
177	40	6	2.2095515277173816	0.01721954345703125	0.0	0.0
178	40	8	1.0139750220365626	0.018431663513183594	0.0	0.0
179	40	10	1.0139750220365626	0.017557144165039062	0.0	0.0
180	40	2	3.4142210641917234	0.027529478073120117	0.0	0.0
181	40	4	2.1837235943672906	0.0245361328125	0.0	0.0
182	40	6	2.1837235943672906	0.025363922119140625	0.0	0.0
183	40	8	1.6276091528316643	0.024735212326049805	0.0	0.0
184	40	10	1.6276091528316643	0.025000333786010742	0.0	0.0
185	40	2	3.377942604542236	0.017115354537963867	0.0	0.0
186	40	4	3.151045294372844	0.017578601837158203	0.0	0.0
187	40	6	1.9208838411851397	0.017853736877441406	0.0	0.0
188	40	8	1.9208838411851397	0.016863584518432617	0.0	0.0
189	40	10	1.9208838411851397	0.017436742782592773	0.0	0.0
190	40	2	3.7412539473245365	0.01494288444519043	0.0	0.0
191	40	4	2.9457689609403706	0.015250444412231445	0.0	0.0
192	40	6	1.7219565199978786	0.01599740982055664	0.0	0.0
193	40	8	0.49634141400462695	0.016713380813598633	0.0	0.0
194	40	10	0.31376540614630805	0.015990495681762695	0.0	0.0
195	40	2	3.704759129135142	0.021545886993408203	0.0	0.0
196	40	4	2.361310819386235	0.020201921463012695	0.0	0.0
197	40	6	2.361310819386235	0.01983046531677246	0.0	0.0
198	40	8	0.7416217939000533	0.01984381675720215	0.0	0.0
199	40	10	0.5286259717396571	0.021431922912597656	0.0	0.0
200	50	2	3.1714279933511857	0.03277397155761719	0.0	0.0
201	50	4	3.7627993142460046	0.030989885330200195	0.0	0.0
202	50	6	1.3785442364528144	0.03001689910888672	0.0	0.0
203	50	8	1.3785442364528144	0.0314786434173584	0.0	0.0
204	50	10	0.5322202638111068	0.031597137451171875	0.0	0.0
205	50	2	3.8890933172029127	0.02045583724975586	0.0	0.0
206	50	4	2.6092039658361545	0.01937556266784668	0.0	0.0
207	50	6	2.6092039658361545	0.0188601016998291	0.0	0.0
208	50	8	2.6092039658361545	0.01916646957397461	0.0	0.0
209	50	10	0.45799315823918396	0.020548582077026367	0.0	0.0
210	50	2	4.627271343929298	0.028873920440673828	0.0	0.0
211	50	4	2.893262066975203	0.02662348747253418	0.0	0.0
212	50	6	2.893262066975203	0.02669239044189453	0.0	0.0
213	50	8	1.8758394713158457	0.028723955154418945	0.0	0.0
214	50	10	0.9122767058770982	0.02808403968811035	0.0	0.0
215	50	2	2.994949819064162	0.02108454704284668	0.0	0.0
216	50	4	2.4838786927959946	0.020514726638793945	0.0	0.0
217	50	6	2.4838786927959946	0.02060246467590332	0.0	0.0
218	50	8	0.9052008882008266	0.022332429885864258	0.0	0.0
219	50	10	0.9052008882008266	0.022542953491210938	0.0	0.0
220	50	2	4.343677879730285	0.02548956871032715	0.0	0.0
221	50	4	2.831667398539507	0.02559828758239746	0.0	0.0
222	50	6	2.705573911797379	0.026373624801635742	0.0	0.0
223	50	8	2.705573911797379	0.027085542678833008	0.0	0.0
224	50	10	0.9069768177389066	0.02614879608154297	0.0	0.0
225	50	2	2.836195548870101	0.024127483367919922	0.0	0.0
226	50	4	2.2951396102075314	0.023988008499145508	0.0	0.0
227	50	6	2.2951396102075314	0.024036407470703125	0.0	0.0
228	50	8	2.2951396102075314	0.02378106117248535	0.0	0.0
229	50	10	1.2855277768629199	0.023909330368041992	0.0	0.0
230	50	2	3.991268539833674	0.024495840072631836	0.0	0.0
231	50	4	3.3197892000932185	0.025484561920166016	0.0	0.0
232	50	6	2.320144152620513	0.024956226348876953	0.0	0.0
233	50	8	1.7869255352595679	0.024665355682373047	0.0	0.0
234	50	10	1.7869255352595679	0.024832725524902344	0.0	0.0
235	50	2	4.989436249764797	0.026264667510986328	0.0	0.0
236	50	4	2.369842309950673	0.025401830673217773	0.0	0.0
237	50	6	1.9445114562757608	0.02573418617248535	0.0	0.0
238	50	8	1.9445114562757608	0.025631427764892578	0.0	0.0
239	50	10	1.0142433619703073	0.026115894317626953	0.0	0.0
240	50	2	3.089762575902382	0.023482799530029297	0.0	0.0
241	50	4	3.134379895135914	0.02311253547668457	0.0	0.0
242	50	6	3.134379895135914	0.023177623748779297	0.0	0.0
243	50	8	1.572707689091407	0.023172378540039062	0.0	0.0
244	50	10	1.572707689091407	0.023047685623168945	0.0	0.0
245	50	2	3.5826477854233723	0.023699045181274414	0.0	0.0
246	50	4	2.1161019637992355	0.02341938018798828	0.0	0.0
247	50	6	1.03800409173477	0.023604631423950195	0.0	0.0
248	50	8	1.03800409173477	0.02353811264038086	0.0	0.0
249	50	10	0.7454058251333556	0.02348804473876953	0.0	0.0
250	60	2	3.8804200476932458	0.03174185752868652	0.0	0.0
251	60	4	3.7454682267441006	0.0319216251373291	0.0	0.0
252	60	6	2.524943448166338	0.03228259086608887	0.0	0.0
253	60	8	1.8444638917085583	0.032129764556884766	0.0	0.0
254	60	10	1.8444638917085583	0.03253293037414551	0.0	0.0
255	60	2	3.2271181510318763	0.029361248016357422	0.0	0.0
256	60	4	2.120286506630813	0.030083894729614258	0.0	0.0
257	60	6	2.120286506630813	0.030162572860717773	0.0	0.0
258	60	8	2.120286506630813	0.029783964157104492	0.0	0.0
259	60	10	0.804861764942254	0.029300451278686523	0.0	0.0
260	60	2	3.1836337693944765	0.03169965744018555	0.0	0.0
261	60	4	2.085182913405057	0.03223299980163574	0.0	0.0
262	60	6	2.085182913405057	0.0320281982421875	0.0	0.0
263	60	8	1.449112531008586	0.0321202278137207	0.0	0.0
264	60	10	1.449112531008586	0.03216814994812012	0.0	0.0
265	60	2	3.143082871059854	0.028405427932739258	0.0	0.0
266	60	4	2.1731909373909373	0.02849745750427246	0.0	0.0
267	60	6	2.1731909373909373	0.042066335678100586	0.0	0.0
268	60	8	2.1731909373909373	0.04441547393798828	0.0	0.0
269	60	10	2.1731909373909373	0.028727293014526367	0.0	0.0
270	60	2	3.166807916186222	0.028746604919433594	0.0	0.0
271	60	4	2.3943592033823813	0.028840065002441406	0.0	0.0
272	60	6	2.3943592033823813	0.028074264526367188	0.0	0.0
273	60	8	2.3943592033823813	0.029266357421875	0.0	0.0
274	60	10	0.6891052233301024	0.043035030364990234	0.0	0.0
275	60	2	3.4409025233552426	0.046507835388183594	0.0	0.0
276	60	4	3.133409300580321	0.06476402282714844	0.0	0.0
277	60	6	2.2212676556384325	0.04563498497009277	0.0	0.0
278	60	8	2.2212676556384325	0.04752540588378906	0.0	0.0
279	60	10	1.1759784893784357	0.05598640441894531	0.0	0.0
280	60	2	2.795926675290505	0.02879166603088379	0.0	0.0
281	60	4	2.2684724635532563	0.03542661666870117	0.0	0.0
282	60	6	2.2684724635532563	0.03780508041381836	0.0	0.0
283	60	8	1.448386129700475	0.029563426971435547	0.0	0.0
284	60	10	1.448386129700475	0.03714299201965332	0.0	0.0
285	60	2	3.673472487943219	0.04997992515563965	0.0	0.0
286	60	4	2.383637038280237	0.04321169853210449	0.0	0.0
287	60	6	2.383637038280237	0.05953836441040039	0.0	0.0
288	60	8	2.383637038280237	0.042214393615722656	0.0	0.0
289	60	10	1.3661813002175354	0.04290938377380371	0.0	0.0
290	60	2	3.7369195438735447	0.03651690483093262	0.0	0.0
291	60	4	2.6057749823712366	0.034639596939086914	0.0	0.0
292	60	6	1.780051271505931	0.034368038177490234	0.0	0.0
293	60	8	1.780051271505931	0.036364078521728516	0.0	0.0
294	60	10	0.7566097380405812	0.03492617607116699	0.0	0.0
295	60	2	2.7347080849055536	0.04075360298156738	0.0	0.0
296	60	4	3.157245649941878	0.04183316230773926	0.0	0.0
297	60	6	2.396661413910696	0.043920278549194336	0.0	0.0
298	60	8	2.396661413910696	0.04048562049865723	0.0	0.0
299	60	10	1.1075237775527345	0.043853759765625	0.0	0.0
300	70	2	4.065136439417936	0.06305432319641113	0.0	0.0
301	70	4	2.6318540128688555	0.059125423431396484	0.0	0.0
302	70	6	2.471625936112171	0.05732607841491699	0.0	0.0
303	70	8	2.471625936112171	0.05826616287231445	0.0	0.0
304	70	10	0.9968151077340313	0.05757880210876465	0.0	0.0
305	70	2	5.934643482923487	0.04194045066833496	0.0	0.0
306	70	4	1.974489470835948	0.042104244232177734	0.0	0.0
307	70	6	1.974489470835948	0.04176139831542969	0.0	0.0
308	70	8	1.9619560097445576	0.04303789138793945	0.0	0.0
309	70	10	1.9619560097445576	0.04300498962402344	0.0	0.0
310	70	2	3.4603460019823293	0.04482102394104004	0.0	0.0
311	70	4	3.19355279190298	0.043735504150390625	0.0	0.0
312	70	6	3.19355279190298	0.04299116134643555	0.0	0.0
313	70	8	1.750262714299641	0.0441441535949707	0.0	0.0
314	70	10	1.750262714299641	0.04301095008850098	0.0	0.0
315	70	2	2.8939896687397484	0.044988155364990234	0.0	0.0
316	70	4	3.1765771857184655	0.04425978660583496	0.0	0.0
317	70	6	1.7893183239625667	0.04497981071472168	0.0	0.0
318	70	8	1.7893183239625667	0.045159339904785156	0.0	0.0
319	70	10	1.3945251635277418	0.04504871368408203	0.0	0.0
320	70	2	3.375255568179671	0.04613900184631348	0.0	0.0
321	70	4	4.7463737887354895	0.04110836982727051	0.0	0.0
322	70	6	2.057165798847561	0.04468488693237305	0.0	0.0
323	70	8	2.057165798847561	0.044698238372802734	0.0	0.0
324	70	10	2.057165798847561	0.04196524620056152	0.0	0.0
325	70	2	4.053712833936587	0.07568550109863281	0.0	0.0
326	70	4	2.797293408367408	0.053809404373168945	0.0	0.0
327	70	6	2.83466496960533	0.0526430606842041	0.0	0.0
328	70	8	2.83466496960533	0.05231475830078125	0.0	0.0
329	70	10	1.1189267287752587	0.05207419395446777	0.0	0.0
330	70	2	3.2775684856040073	0.0430140495300293	0.0	0.0
331	70	4	3.5994631734461784	0.04254794120788574	0.0	0.0
332	70	6	3.5994631734461784	0.042806386947631836	0.0	0.0
333	70	8	1.6345076740050368	0.0425872802734375	0.0	0.0
334	70	10	1.6345076740050368	0.0418095588684082	0.0	0.0
335	70	2	4.350752703081842	0.04649162292480469	0.0	0.0
336	70	4	2.653282784027475	0.04680061340332031	0.0	0.0
337	70	6	2.653282784027475	0.04787731170654297	0.0	0.0
338	70	8	2.7333025990822164	0.048928260803222656	0.0	0.0
339	70	10	2.7333025990822164	0.04849362373352051	0.0	0.0
340	70	2	4.407077864849686	0.05799603462219238	0.0	0.0
341	70	4	2.949633309198828	0.05378842353820801	0.0	0.0
342	70	6	2.949633309198828	0.056443214416503906	0.0	0.0
343	70	8	1.2407882315632395	0.05371689796447754	0.0	0.0
344	70	10	1.2407882315632395	0.056935787200927734	0.0	0.0
345	70	2	4.634349753178718	0.05059218406677246	0.0	0.0
346	70	4	4.213105120808791	0.05300784111022949	0.0	0.0
347	70	6	2.0997988317000935	0.053987979888916016	0.0	0.0
348	70	8	2.0997988317000935	0.05152416229248047	0.0	0.0
349	70	10	2.0997988317000935	0.05424213409423828	0.0	0.0
350	80	2	3.8734876348865357	0.07718157768249512	0.0	0.0
351	80	4	2.977100344946083	0.06966662406921387	0.0	0.0
352	80	6	2.977100344946083	0.07142877578735352	0.0	0.0
353	80	8	2.977100344946083	0.07181501388549805	0.0	0.0
354	80	10	1.9450535501929649	0.06923389434814453	0.0	0.0
355	80	2	3.5911914194497685	0.07814764976501465	0.0	0.0
356	80	4	2.4274074551550324	0.07028484344482422	0.0	0.0
357	80	6	2.4274074551550324	0.0710611343383789	0.0	0.0
358	80	8	1.9427843533243792	0.0708305835723877	0.0	0.0
359	80	10	1.9427843533243792	0.0712895393371582	0.0	0.0
360	80	2	4.068966002690536	0.059824466705322266	0.0	0.0
361	80	4	3.479704598273295	0.0586392879486084	0.0	0.0
362	80	6	3.479704598273295	0.059032440185546875	0.0	0.0
363	80	8	1.7783143265986527	0.06030750274658203	0.0	0.0
364	80	10	1.7783143265986527	0.06263542175292969	0.0	0.0
365	80	2	3.4974462538168947	0.061284542083740234	0.0	0.0
366	80	4	3.2999108211618555	0.05672740936279297	0.0	0.0
367	80	6	1.8086873522218236	0.0561833381652832	0.0	0.0
368	80	8	1.8086873522218236	0.056603431701660156	0.0	0.0
369	80	10	1.8086873522218236	0.07282209396362305	0.0	0.0
370	80	2	4.394238389547972	0.05950117111206055	0.0	0.0
371	80	4	3.0231381721079575	0.058037519454956055	0.0	0.0
372	80	6	2.034384239380602	0.05828595161437988	0.0	0.0
373	80	8	2.034384239380602	0.05815720558166504	0.0	0.0
374	80	10	2.034384239380602	0.0581965446472168	0.0	0.0
375	80	2	3.901313071073769	0.08806490898132324	0.0	0.0
376	80	4	3.170137686130328	0.08272314071655273	0.0	0.0
377	80	6	2.867737853133055	0.07921433448791504	0.0	0.0
378	80	8	2.867737853133055	0.08023595809936523	0.0	0.0
379	80	10	2.867737853133055	0.08073759078979492	0.0	0.0
380	80	2	4.684836930436283	0.05797076225280762	0.0	0.0
381	80	4	2.6241825865472945	0.057691335678100586	0.0	0.0
382	80	6	2.3280545646352393	0.057570457458496094	0.0	0.0
383	80	8	2.3280545646352393	0.05875968933105469	0.0	0.0
384	80	10	2.3280545646352393	0.05910944938659668	0.0	0.0
385	80	2	4.2973976154864335	0.060782670974731445	0.0	0.0
386	80	4	3.9529672648852174	0.060161590576171875	0.0	0.0
387	80	6	3.9529672648852174	0.06025052070617676	0.0	0.0
388	80	8	3.9529672648852174	0.06084895133972168	0.0	0.0
389	80	10	2.8667283162029125	0.06011676788330078	0.0	0.0
390	80	2	3.4448110006381203	0.06332993507385254	0.0	0.0
391	80	4	2.66927142771487	0.0622713565826416	0.0	0.0
392	80	6	2.66927142771487	0.06310677528381348	0.0	0.0
393	80	8	1.7614546486219627	0.06310081481933594	0.0	0.0
394	80	10	1.7614546486219627	0.06183433532714844	0.0	0.0
395	80	2	3.995563131613147	0.08739566802978516	0.0	0.0
396	80	4	3.050072929642261	0.07907390594482422	0.0	0.0
397	80	6	2.119305277729598	0.07998943328857422	0.0	0.0
398	80	8	2.119305277729598	0.07987356185913086	0.0	0.0
399	80	10	2.119305277729598	0.10337543487548828	0.0	0.0
400	90	2	3.7355614804692987	0.07429933547973633	0.0	0.0
401	90	4	3.3087927127650545	0.08720588684082031	0.0	0.0
402	90	6	2.1553422534190565	0.0905601978302002	0.0	0.0
403	90	8	2.1553422534190565	0.07700896263122559	0.0	0.0
404	90	10	1.7972576907499456	0.07316899299621582	0.0	0.0
405	90	2	3.8744828109613394	0.06768155097961426	0.0	0.0
406	90	4	3.4409333759037004	0.06499719619750977	0.0	0.0
407	90	6	2.3726341101213877	0.06609511375427246	0.0	0.0
408	90	8	1.733162299846729	0.06633567810058594	0.0	0.0
409	90	10	1.733162299846729	0.06470918655395508	0.0	0.0
410	90	2	4.474872726649686	0.08171415328979492	0.0	0.0
411	90	4	5.107841156625772	0.07753252983093262	0.0	0.0
412	90	6	5.107841156625772	0.07730841636657715	0.0	0.0
413	90	8	1.7539260643110712	0.0764472484588623	0.0	0.0
414	90	10	1.7539260643110712	0.10084199905395508	0.0	0.0
415	90	2	4.086642070377765	0.1313009262084961	0.0	0.0
416	90	4	3.0937250019171163	0.13048267364501953	0.0	0.0
417	90	6	2.390254508544729	0.13485932350158691	0.0	0.0
418	90	8	2.390254508544729	0.12991023063659668	0.0	0.0
419	90	10	1.2825881904112584	0.15116477012634277	0.0	0.0
420	90	2	3.7516685685332205	0.09965348243713379	0.0	0.0
421	90	4	2.7512714823296216	0.08025693893432617	0.0	0.0
422	90	6	2.7512714823296216	0.07991623878479004	0.0	0.0
423	90	8	2.7512714823296216	0.0925290584564209	0.0	0.0
424	90	10	2.7512714823296216	0.07954907417297363	0.0	0.0
425	90	2	5.479515064440218	0.08834123611450195	0.0	0.0
426	90	4	3.3173620628896927	0.08454728126525879	0.0	0.0
427	90	6	3.3173620628896927	0.08584046363830566	0.0	0.0
428	90	8	1.49042991657092	0.0842444896697998	0.0	0.0
429	90	10	1.49042991657092	0.08338618278503418	0.0	0.0
430	90	2	5.128476584665101	0.083465576171875	0.0	0.0
431	90	4	4.224391980381864	0.08008217811584473	0.0	0.0
432	90	6	4.224391980381864	0.07997798919677734	0.0	0.0
433	90	8	4.224391980381864	0.08036327362060547	0.0	0.0
434	90	10	1.3726402661870365	0.08025407791137695	0.0	0.0
435	90	2	4.193641023466988	0.12070798873901367	0.0	0.0
436	90	4	3.493603210568269	0.09999656677246094	0.0	0.0
437	90	6	3.493603210568269	0.10145902633666992	0.0	0.0
438	90	8	3.493603210568269	0.10050559043884277	0.0	0.0
439	90	10	3.493603210568269	0.10070610046386719	0.0	0.0
440	90	2	3.753872853724643	0.10614323616027832	0.0	0.0
441	90	4	2.898922398583084	0.1236577033996582	0.0	0.0
442	90	6	2.898922398583084	0.09935855865478516	0.0	0.0
443	90	8	2.898922398583084	0.09876251220703125	0.0	0.0
444	90	10	1.9486357383270674	0.098968505859375	0.0	0.0
445	90	2	3.7641318733793616	0.0590662956237793	0.0	0.0
446	90	4	3.6030252470644735	0.05782938003540039	0.0	0.0
